id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s,key_d,key_f
13.000,2.000,1.000,4.000,1.150,0.000,0.000,4.000,0.684,0.578,0.720,0.687
13.000,2.000,2.000,3.000,2.669,0.000,0.000,4.000,0.711,0.580,0.587,0.571
13.000,2.000,3.000,2.000,3.752,1.000,10.000,4.000,0.730,0.581,0.688,0.579
13.000,2.000,4.000,2.000,4.750,0.000,10.000,4.000,0.720,0.571,0.641,0.719
13.000,2.000,5.000,2.000,5.697,0.000,10.000,4.000,0.556,0.645,0.677,0.698
13.000,2.000,6.000,2.000,6.629,1.000,20.000,4.000,0.543,0.543,0.741,0.685
13.000,2.000,7.000,2.000,7.507,0.000,20.000,4.000,0.615,0.540,0.659,0.714
13.000,2.000,8.000,2.000,8.384,0.000,20.000,4.000,0.566,0.451,0.640,0.662
13.000,2.000,9.000,1.000,9.196,1.000,30.000,4.000,0.464,0.397,0.734,0.612
13.000,2.000,10.000,1.000,10.044,1.000,40.000,4.000,0.435,0.428,0.717,0.695
13.000,2.000,11.000,1.000,10.911,1.000,50.000,4.000,0.514,0.309,0.669,0.625
13.000,2.000,12.000,1.000,11.844,1.000,60.000,4.000,0.603,0.332,0.565,0.510
13.000,2.000,13.000,1.000,12.734,1.000,70.000,4.000,0.644,0.276,0.503,0.579
13.000,2.000,14.000,1.000,13.578,0.000,70.000,4.000,0.491,0.264,0.488,0.620
13.000,2.000,15.000,1.000,14.511,0.000,70.000,4.000,0.592,0.342,0.439,0.559
13.000,2.000,16.000,4.000,15.519,1.000,80.000,4.000,0.566,0.332,0.352,0.631
13.000,2.000,17.000,4.000,16.332,1.000,90.000,4.000,0.637,0.431,0.492,0.662
13.000,2.000,18.000,4.000,17.197,0.000,90.000,4.000,0.715,0.292,0.526,0.651
13.000,2.000,19.000,4.000,18.137,0.000,90.000,4.000,0.630,0.350,0.627,0.622
13.000,2.000,20.000,4.000,19.047,0.000,90.000,4.000,0.615,0.445,0.681,0.525
13.000,2.000,21.000,1.000,19.961,0.000,90.000,4.000,0.748,0.383,0.736,0.557
13.000,2.000,22.000,3.000,20.926,0.000,90.000,4.000,0.720,0.467,0.728,0.691
13.000,2.000,23.000,2.000,21.917,0.000,90.000,4.000,0.651,0.445,0.673,0.720
13.000,2.000,24.000,4.000,23.098,1.000,100.000,4.000,0.718,0.554,0.699,0.735
13.000,2.000,25.000,4.000,24.013,0.000,100.000,4.000,0.738,0.490,0.586,0.618
13.000,2.000,26.000,4.000,24.988,1.000,110.000,4.000,0.628,0.532,0.571,0.611
13.000,2.000,27.000,4.000,25.888,1.000,120.000,4.000,0.717,0.500,0.711,0.672
13.000,2.000,28.000,4.000,26.717,1.000,130.000,4.000,0.668,0.477,0.626,0.689
13.000,2.000,29.000,4.000,27.627,0.000,130.000,4.000,0.609,0.560,0.645,0.571
13.000,2.000,30.000,4.000,28.572,1.000,140.000,4.000,0.560,0.598,0.549,0.547
13.000,2.000,31.000,4.000,29.446,1.000,150.000,4.000,0.502,0.675,0.516,0.542
13.000,2.000,32.000,4.000,30.401,1.000,160.000,4.000,0.479,0.654,0.580,0.575
13.000,2.000,33.000,4.000,31.311,0.000,160.000,4.000,0.624,0.610,0.701,0.515
13.000,2.000,34.000,4.000,32.281,1.000,170.000,4.000,0.593,0.669,0.578,0.620
13.000,2.000,35.000,4.000,33.195,1.000,180.000,4.000,0.512,0.583,0.630,0.725
13.000,2.000,36.000,4.000,34.086,0.000,180.000,4.000,0.494,0.524,0.583,0.720
13.000,2.000,37.000,4.000,35.166,1.000,190.000,4.000,0.509,0.651,0.578,0.736
13.000,2.000,38.000,4.000,36.036,1.000,200.000,4.000,0.508,0.629,0.629,0.660
13.000,2.000,39.000,4.000,36.946,1.000,210.000,4.000,0.464,0.671,0.645,0.683
13.000,2.000,40.000,4.000,37.856,0.000,210.000,4.000,0.532,0.521,0.631,0.552
13.000,2.000,41.000,4.000,38.740,1.000,220.000,4.000,0.427,0.579,0.552,0.483
13.000,2.000,42.000,4.000,39.670,1.000,230.000,4.000,0.418,0.560,0.539,0.543
13.000,2.000,43.000,4.000,40.601,1.000,240.000,4.000,0.421,0.569,0.595,0.573
13.000,2.000,44.000,4.000,41.816,0.000,240.000,4.000,0.605,0.583,0.410,0.523
13.000,2.000,45.000,4.000,42.742,0.000,240.000,4.000,0.521,0.579,0.483,0.619
