id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s,key_d,key_f
5.000,2.000,1.000,3.000,0.631,1.000,10.000,4.000,0.684,0.578,0.720,0.687
5.000,2.000,2.000,4.000,1.439,0.000,10.000,4.000,0.711,0.580,0.587,0.571
5.000,2.000,3.000,2.000,2.639,0.000,10.000,4.000,0.730,0.581,0.688,0.579
5.000,2.000,4.000,1.000,3.855,1.000,20.000,4.000,0.720,0.571,0.641,0.719
5.000,2.000,5.000,3.000,4.655,0.000,20.000,4.000,0.556,0.645,0.677,0.698
5.000,2.000,6.000,4.000,5.591,1.000,30.000,4.000,0.543,0.543,0.741,0.685
5.000,2.000,7.000,2.000,6.535,1.000,40.000,4.000,0.615,0.540,0.659,0.714
5.000,2.000,8.000,3.000,8.063,1.000,50.000,4.000,0.566,0.451,0.640,0.662
5.000,2.000,9.000,2.000,8.799,0.000,50.000,4.000,0.464,0.397,0.734,0.612
5.000,2.000,10.000,3.000,10.039,1.000,60.000,4.000,0.435,0.428,0.717,0.695
5.000,2.000,11.000,2.000,10.775,0.000,60.000,4.000,0.514,0.309,0.669,0.625
5.000,2.000,12.000,3.000,12.047,0.000,60.000,4.000,0.603,0.332,0.565,0.510
5.000,2.000,13.000,4.000,12.831,1.000,70.000,4.000,0.644,0.276,0.503,0.579
5.000,2.000,14.000,2.000,13.927,0.000,70.000,4.000,0.491,0.264,0.488,0.620
5.000,2.000,15.000,4.000,15.383,1.000,80.000,4.000,0.592,0.342,0.439,0.559
5.000,2.000,16.000,1.000,17.031,0.000,80.000,4.000,0.566,0.332,0.352,0.631
5.000,2.000,17.000,2.000,18.111,0.000,80.000,4.000,0.637,0.431,0.492,0.662
5.000,2.000,18.000,4.000,18.807,1.000,90.000,4.000,0.715,0.292,0.526,0.651
5.000,2.000,19.000,1.000,20.095,1.000,100.000,4.000,0.630,0.350,0.627,0.622
5.000,2.000,20.000,2.000,21.215,1.000,110.000,4.000,0.615,0.445,0.681,0.525
5.000,2.000,21.000,4.000,22.175,0.000,110.000,4.000,0.748,0.383,0.736,0.557
5.000,2.000,22.000,2.000,22.878,0.000,110.000,4.000,0.720,0.467,0.728,0.691
5.000,2.000,23.000,4.000,24.022,1.000,120.000,4.000,0.651,0.445,0.673,0.720
5.000,2.000,24.000,4.000,25.254,1.000,130.000,4.000,0.718,0.554,0.699,0.735
5.000,2.000,25.000,4.000,26.566,0.000,130.000,4.000,0.738,0.490,0.586,0.618
5.000,2.000,26.000,3.000,27.414,0.000,130.000,4.000,0.628,0.532,0.571,0.611
5.000,2.000,27.000,1.000,28.422,1.000,140.000,4.000,0.717,0.500,0.711,0.672
5.000,2.000,28.000,2.000,29.246,1.000,150.000,4.000,0.668,0.477,0.626,0.689
5.000,2.000,29.000,2.000,30.038,0.000,150.000,4.000,0.609,0.560,0.645,0.571
5.000,2.000,30.000,3.000,31.222,1.000,160.000,4.000,0.560,0.598,0.549,0.547
5.000,2.000,31.000,3.000,32.486,0.000,160.000,4.000,0.502,0.675,0.516,0.542
5.000,2.000,32.000,2.000,33.182,0.000,160.000,4.000,0.479,0.654,0.580,0.575
5.000,2.000,33.000,4.000,33.878,1.000,170.000,4.000,0.624,0.610,0.701,0.515
5.000,2.000,34.000,3.000,34.590,1.000,180.000,4.000,0.593,0.669,0.578,0.620
5.000,2.000,35.000,3.000,36.030,0.000,180.000,4.000,0.512,0.583,0.630,0.725
5.000,2.000,36.000,1.000,37.158,1.000,190.000,4.000,0.494,0.524,0.583,0.720
5.000,2.000,37.000,1.000,38.014,1.000,200.000,4.000,0.509,0.651,0.578,0.736
5.000,2.000,38.000,4.000,39.318,1.000,210.000,4.000,0.508,0.629,0.629,0.660
5.000,2.000,39.000,4.000,40.638,1.000,220.000,4.000,0.464,0.671,0.645,0.683
5.000,2.000,40.000,3.000,41.334,0.000,220.000,4.000,0.532,0.521,0.631,0.552
5.000,2.000,41.000,2.000,42.846,0.000,220.000,4.000,0.427,0.579,0.552,0.483
5.000,2.000,42.000,3.000,44.102,0.000,220.000,4.000,0.418,0.560,0.539,0.543
5.000,2.000,43.000,1.000,45.910,0.000,220.000,4.000,0.421,0.569,0.595,0.573
5.000,2.000,44.000,1.000,47.414,0.000,220.000,4.000,0.605,0.583,0.410,0.523
5.000,2.000,45.000,4.000,48.894,0.000,220.000,4.000,0.521,0.579,0.483,0.619
5.000,2.000,46.000,4.000,50.118,1.000,230.000,4.000,0.524,0.614,0.565,0.648
5.000,2.000,47.000,4.000,50.861,1.000,240.000,4.000,0.478,0.671,0.561,0.693
5.000,2.000,48.000,4.000,51.541,1.000,250.000,4.000,0.382,0.601,0.633,0.722
5.000,2.000,49.000,4.000,52.261,1.000,260.000,4.000,0.349,0.636,0.652,0.723
5.000,2.000,50.000,2.000,53.677,1.000,270.000,4.000,0.438,0.501,0.583,0.624
5.000,2.000,51.000,2.000,54.485,1.000,280.000,4.000,0.419,0.438,0.676,0.659
5.000,2.000,52.000,1.000,55.869,1.000,290.000,4.000,0.289,0.277,0.723,0.708
5.000,2.000,53.000,1.000,56.557,0.000,290.000,4.000,0.323,0.384,0.667,0.637
5.000,2.000,54.000,3.000,57.589,0.000,290.000,4.000,0.363,0.483,0.577,0.611
5.000,2.000,55.000,1.000,58.493,0.000,290.000,4.000,0.406,0.400,0.505,0.494
5.000,2.000,56.000,2.000,60.037,0.000,290.000,4.000,0.389,0.339,0.563,0.412
5.000,2.000,57.000,3.000,61.389,0.000,290.000,4.000,0.484,0.408,0.575,0.360
5.000,2.000,58.000,4.000,62.077,0.000,290.000,4.000,0.473,0.256,0.519,0.436
5.000,2.000,59.000,3.000,62.749,0.000,290.000,4.000,0.538,0.348,0.460,0.565
5.000,2.000,60.000,2.000,63.829,1.000,300.000,4.000,0.631,0.337,0.466,0.611
5.000,2.000,61.000,2.000,64.541,0.000,300.000,4.000,0.556,0.492,0.469,0.622
5.000,2.000,62.000,3.000,65.269,0.000,300.000,4.000,0.597,0.553,0.475,0.525
5.000,2.000,63.000,2.000,65.941,1.000,310.000,4.000,0.519,0.581,0.368,0.676
5.000,2.000,64.000,1.000,66.637,1.000,320.000,4.000,0.608,0.517,0.331,0.562
5.000,2.000,65.000,2.000,67.357,1.000,330.000,4.000,0.516,0.541,0.307,0.495
5.000,2.000,66.000,1.000,68.117,0.000,330.000,4.000,0.449,0.554,0.325,0.460
5.000,2.000,67.000,3.000,68.773,1.000,340.000,4.000,0.337,0.587,0.477,0.497
5.000,2.000,68.000,4.000,69.477,0.000,340.000,4.000,0.335,0.398,0.506,0.442
5.000,2.000,69.000,3.000,70.845,1.000,350.000,4.000,0.261,0.491,0.545,0.489
5.000,2.000,70.000,4.000,71.741,0.000,350.000,4.000,0.253,0.523,0.519,0.364
5.000,2.000,71.000,3.000,73.189,0.000,350.000,4.000,0.279,0.578,0.530,0.366
5.000,2.000,72.000,2.000,74.173,1.000,360.000,4.000,0.306,0.541,0.494,0.449
5.000,2.000,73.000,2.000,75.517,0.000,360.000,4.000,0.347,0.528,0.523,0.402
5.000,2.000,74.000,4.000,76.869,0.000,360.000,4.000,0.395,0.518,0.558,0.426
5.000,2.000,75.000,2.000,77.972,1.000,370.000,4.000,0.336,0.444,0.500,0.471
5.000,2.000,76.000,1.000,79.196,0.000,370.000,4.000,0.487,0.402,0.540,0.556
5.000,2.000,77.000,2.000,80.244,1.000,380.000,4.000,0.446,0.450,0.412,0.598
5.000,2.000,78.000,3.000,80.956,0.000,380.000,4.000,0.358,0.511,0.406,0.629
5.000,2.000,79.000,3.000,82.068,1.000,390.000,4.000,0.365,0.485,0.488,0.559
5.000,2.000,80.000,2.000,82.804,1.000,400.000,4.000,0.262,0.554,0.532,0.525
5.000,2.000,81.000,3.000,83.836,0.000,400.000,4.000,0.382,0.581,0.542,0.479
5.000,2.000,82.000,1.000,84.900,0.000,400.000,4.000,0.367,0.618,0.509,0.509
5.000,2.000,83.000,3.000,85.636,0.000,400.000,4.000,0.501,0.564,0.460,0.439
5.000,2.000,84.000,3.000,86.500,1.000,410.000,4.000,0.564,0.670,0.409,0.596
5.000,2.000,85.000,3.000,87.780,0.000,410.000,4.000,0.552,0.585,0.515,0.582
5.000,2.000,86.000,4.000,88.892,1.000,420.000,4.000,0.623,0.635,0.490,0.580
5.000,2.000,87.000,3.000,90.068,1.000,430.000,4.000,0.648,0.507,0.529,0.605
5.000,2.000,88.000,2.000,90.740,1.000,440.000,4.000,0.668,0.490,0.465,0.656
5.000,2.000,89.000,2.000,91.596,0.000,440.000,4.000,0.535,0.447,0.423,0.553
5.000,2.000,90.000,3.000,92.276,0.000,440.000,4.000,0.484,0.442,0.425,0.602
5.000,2.000,91.000,1.000,93.284,1.000,450.000,4.000,0.465,0.501,0.455,0.552
5.000,2.000,92.000,4.000,94.292,1.000,460.000,4.000,0.521,0.503,0.437,0.442
5.000,2.000,93.000,4.000,95.508,1.000,470.000,4.000,0.566,0.471,0.533,0.538
5.000,2.000,94.000,3.000,96.500,0.000,470.000,4.000,0.556,0.501,0.456,0.557
5.000,2.000,95.000,4.000,97.620,1.000,480.000,4.000,0.586,0.472,0.513,0.531
5.000,2.000,96.000,3.000,98.508,0.000,480.000,4.000,0.583,0.497,0.323,0.539
5.000,2.000,97.000,4.000,99.420,1.000,490.000,4.000,0.584,0.575,0.292,0.524
5.000,2.000,98.000,2.000,100.180,1.000,500.000,4.000,0.543,0.579,0.287,0.545
5.000,2.000,99.000,1.000,101.668,0.000,500.000,4.000,0.374,0.458,0.416,0.494
5.000,2.000,100.000,3.000,102.708,0.000,500.000,4.000,0.342,0.476,0.447,0.480
5.000,2.000,101.000,1.000,104.116,0.000,500.000,4.000,0.381,0.431,0.468,0.572
5.000,2.000,102.000,3.000,104.844,0.000,500.000,4.000,0.311,0.381,0.381,0.606
5.000,2.000,103.000,2.000,105.515,0.000,500.000,4.000,0.368,0.388,0.439,0.666
5.000,2.000,104.000,3.000,106.299,0.000,500.000,4.000,0.399,0.313,0.506,0.690
5.000,2.000,105.000,2.000,106.979,0.000,500.000,4.000,0.296,0.326,0.359,0.581
5.000,2.000,106.000,1.000,108.227,0.000,500.000,4.000,0.252,0.390,0.404,0.632
5.000,2.000,107.000,1.000,109.483,0.000,500.000,4.000,0.251,0.451,0.663,0.741
5.000,2.000,108.000,3.000,110.491,1.000,510.000,4.000,0.312,0.597,0.665,0.669
5.000,2.000,109.000,2.000,111.875,1.000,520.000,4.000,0.528,0.608,0.532,0.578
5.000,2.000,110.000,3.000,113.155,0.000,520.000,4.000,0.654,0.627,0.608,0.601
5.000,2.000,111.000,3.000,114.363,1.000,530.000,4.000,0.549,0.442,0.551,0.627
5.000,2.000,112.000,1.000,115.467,1.000,540.000,4.000,0.326,0.426,0.491,0.497
5.000,2.000,113.000,3.000,116.635,1.000,550.000,4.000,0.341,0.381,0.494,0.385
5.000,2.000,114.000,3.000,117.899,0.000,550.000,4.000,0.308,0.350,0.501,0.430
5.000,2.000,115.000,4.000,119.019,1.000,560.000,4.000,0.394,0.377,0.415,0.485
5.000,2.000,116.000,3.000,120.179,0.000,560.000,4.000,0.357,0.252,0.315,0.487
5.000,2.000,117.000,1.000,120.883,1.000,570.000,4.000,0.351,0.286,0.327,0.477
5.000,2.000,118.000,3.000,122.051,0.000,570.000,4.000,0.459,0.345,0.281,0.501
5.000,2.000,119.000,3.000,123.531,0.000,570.000,4.000,0.473,0.333,0.276,0.488
5.000,2.000,120.000,3.000,124.699,1.000,580.000,4.000,0.486,0.442,0.403,0.432
5.000,2.000,121.000,1.000,125.859,1.000,590.000,4.000,0.465,0.559,0.487,0.449
5.000,2.000,122.000,4.000,126.867,0.000,590.000,4.000,0.348,0.580,0.363,0.342
5.000,2.000,123.000,4.000,127.587,1.000,600.000,4.000,0.408,0.582,0.420,0.326
5.000,2.000,124.000,2.000,128.259,1.000,610.000,4.000,0.466,0.649,0.328,0.523
5.000,2.000,125.000,3.000,129.403,0.000,610.000,4.000,0.447,0.575,0.318,0.674
5.000,2.000,126.000,1.000,130.851,0.000,610.000,4.000,0.408,0.504,0.393,0.669
5.000,2.000,127.000,2.000,131.555,1.000,620.000,4.000,0.392,0.485,0.347,0.550
5.000,2.000,128.000,3.000,132.659,0.000,620.000,4.000,0.444,0.574,0.387,0.524
5.000,2.000,129.000,4.000,133.338,1.000,630.000,4.000,0.318,0.500,0.491,0.455
5.000,2.000,130.000,4.000,134.074,0.000,630.000,4.000,0.305,0.484,0.526,0.514
5.000,2.000,131.000,4.000,134.898,0.000,630.000,4.000,0.295,0.423,0.504,0.629
5.000,2.000,132.000,2.000,135.826,0.000,630.000,4.000,0.387,0.475,0.708,0.745
5.000,2.000,133.000,3.000,137.002,0.000,630.000,4.000,0.413,0.507,0.587,0.707
5.000,2.000,134.000,2.000,137.714,1.000,640.000,4.000,0.357,0.526,0.558,0.714
5.000,2.000,135.000,1.000,138.986,1.000,650.000,4.000,0.524,0.446,0.580,0.680
5.000,2.000,136.000,3.000,140.050,0.000,650.000,4.000,0.545,0.345,0.538,0.667
