id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s
5.000,4.000,1.000,1.000,0.802,1.000,10.000,2.000,0.684,0.578
5.000,4.000,2.000,2.000,1.834,0.000,10.000,2.000,0.713,0.526
5.000,4.000,3.000,1.000,2.978,1.000,20.000,2.000,0.624,0.473
5.000,4.000,4.000,2.000,3.746,1.000,30.000,2.000,0.583,0.605
5.000,4.000,5.000,2.000,5.234,0.000,30.000,2.000,0.496,0.515
5.000,4.000,6.000,1.000,6.258,0.000,30.000,2.000,0.603,0.437
5.000,4.000,7.000,2.000,7.146,1.000,40.000,2.000,0.555,0.479
5.000,4.000,8.000,2.000,8.066,1.000,50.000,2.000,0.573,0.424
5.000,4.000,9.000,1.000,9.066,1.000,60.000,2.000,0.543,0.532
5.000,4.000,10.000,2.000,9.962,1.000,70.000,2.000,0.555,0.632
5.000,4.000,11.000,1.000,10.762,0.000,70.000,2.000,0.600,0.721
5.000,4.000,12.000,2.000,11.706,0.000,70.000,2.000,0.556,0.618
5.000,4.000,13.000,1.000,12.666,1.000,80.000,2.000,0.602,0.563
5.000,4.000,14.000,2.000,13.410,0.000,80.000,2.000,0.594,0.468
5.000,4.000,15.000,1.000,14.281,1.000,90.000,2.000,0.677,0.447
5.000,4.000,16.000,2.000,15.945,0.000,90.000,2.000,0.730,0.413
5.000,4.000,17.000,1.000,17.353,0.000,90.000,2.000,0.744,0.447
5.000,4.000,18.000,2.000,18.337,1.000,100.000,2.000,0.698,0.436
5.000,4.000,19.000,2.000,19.681,1.000,110.000,2.000,0.591,0.502
5.000,4.000,20.000,1.000,20.633,1.000,120.000,2.000,0.556,0.554
5.000,4.000,21.000,2.000,22.025,1.000,130.000,2.000,0.592,0.520
5.000,4.000,22.000,1.000,22.921,1.000,140.000,2.000,0.454,0.539
5.000,4.000,23.000,2.000,24.049,0.000,140.000,2.000,0.448,0.463
5.000,4.000,24.000,1.000,25.249,1.000,150.000,2.000,0.446,0.423
5.000,4.000,25.000,2.000,27.881,0.000,150.000,2.000,0.411,0.504
5.000,4.000,26.000,1.000,28.825,1.000,160.000,2.000,0.455,0.478
5.000,4.000,27.000,1.000,29.761,1.000,170.000,2.000,0.377,0.609
5.000,4.000,28.000,1.000,30.753,0.000,170.000,2.000,0.383,0.602
5.000,4.000,29.000,2.000,31.665,0.000,170.000,2.000,0.336,0.606
5.000,4.000,30.000,1.000,32.601,0.000,170.000,2.000,0.347,0.636
5.000,4.000,31.000,1.000,33.689,1.000,180.000,2.000,0.283,0.678
5.000,4.000,32.000,2.000,34.937,1.000,190.000,2.000,0.355,0.719
5.000,4.000,33.000,1.000,35.681,0.000,190.000,2.000,0.357,0.743
5.000,4.000,34.000,2.000,36.737,1.000,200.000,2.000,0.517,0.690
5.000,4.000,35.000,1.000,37.545,1.000,210.000,2.000,0.478,0.637
5.000,4.000,36.000,2.000,38.385,1.000,220.000,2.000,0.478,0.648
5.000,4.000,37.000,1.000,39.113,1.000,230.000,2.000,0.516,0.515
5.000,4.000,38.000,2.000,39.929,1.000,240.000,2.000,0.583,0.533
5.000,4.000,39.000,1.000,40.688,1.000,250.000,2.000,0.630,0.472
5.000,4.000,40.000,2.000,41.424,1.000,260.000,2.000,0.530,0.426
5.000,4.000,41.000,1.000,42.200,0.000,260.000,2.000,0.682,0.391
5.000,4.000,42.000,2.000,42.896,0.000,260.000,2.000,0.734,0.282
5.000,4.000,43.000,2.000,43.632,1.000,270.000,2.000,0.682,0.252
5.000,4.000,44.000,2.000,45.016,0.000,270.000,2.000,0.676,0.292
5.000,4.000,45.000,1.000,46.608,0.000,270.000,2.000,0.517,0.398
5.000,4.000,46.000,1.000,48.016,1.000,280.000,2.000,0.521,0.455
