id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s
7.000,2.000,1.000,2.000,2.918,1.000,10.000,2.000,0.619,0.660
7.000,2.000,2.000,2.000,4.718,0.000,10.000,2.000,0.635,0.613
7.000,2.000,3.000,2.000,5.798,1.000,20.000,2.000,0.673,0.744
7.000,2.000,4.000,2.000,7.270,1.000,30.000,2.000,0.562,0.713
7.000,2.000,5.000,2.000,9.117,0.000,30.000,2.000,0.557,0.669
7.000,2.000,6.000,2.000,9.838,1.000,40.000,2.000,0.567,0.690
7.000,2.000,7.000,1.000,11.062,1.000,50.000,2.000,0.635,0.610
7.000,2.000,8.000,2.000,11.902,1.000,60.000,2.000,0.748,0.608
7.000,2.000,9.000,2.000,12.581,0.000,60.000,2.000,0.722,0.635
7.000,2.000,10.000,2.000,13.693,1.000,70.000,2.000,0.701,0.565
7.000,2.000,11.000,2.000,14.613,1.000,80.000,2.000,0.748,0.592
7.000,2.000,12.000,1.000,15.437,0.000,80.000,2.000,0.703,0.655
7.000,2.000,13.000,1.000,16.205,1.000,90.000,2.000,0.531,0.576
7.000,2.000,14.000,2.000,17.245,1.000,100.000,2.000,0.480,0.538
7.000,2.000,15.000,2.000,18.029,1.000,110.000,2.000,0.509,0.462
7.000,2.000,16.000,2.000,19.013,0.000,110.000,2.000,0.492,0.563
7.000,2.000,17.000,1.000,20.485,0.000,110.000,2.000,0.400,0.567
7.000,2.000,18.000,2.000,22.357,1.000,120.000,2.000,0.514,0.675
7.000,2.000,19.000,1.000,23.037,1.000,130.000,2.000,0.431,0.665
7.000,2.000,20.000,2.000,23.813,1.000,140.000,2.000,0.479,0.736
7.000,2.000,21.000,1.000,24.517,0.000,140.000,2.000,0.571,0.620
7.000,2.000,22.000,1.000,26.213,0.000,140.000,2.000,0.669,0.723
7.000,2.000,23.000,1.000,26.941,1.000,150.000,2.000,0.595,0.670
7.000,2.000,24.000,1.000,27.789,1.000,160.000,2.000,0.542,0.589
7.000,2.000,25.000,2.000,28.813,0.000,160.000,2.000,0.558,0.514
7.000,2.000,26.000,1.000,30.021,0.000,160.000,2.000,0.540,0.436
7.000,2.000,27.000,1.000,30.989,1.000,170.000,2.000,0.676,0.446
7.000,2.000,28.000,2.000,32.941,1.000,180.000,2.000,0.676,0.492
7.000,2.000,29.000,2.000,33.965,0.000,180.000,2.000,0.682,0.325
7.000,2.000,30.000,1.000,35.205,1.000,190.000,2.000,0.583,0.335
7.000,2.000,31.000,2.000,36.829,0.000,190.000,2.000,0.514,0.262
7.000,2.000,32.000,1.000,38.397,0.000,190.000,2.000,0.601,0.413
7.000,2.000,33.000,1.000,39.333,1.000,200.000,2.000,0.495,0.376
7.000,2.000,34.000,2.000,40.837,1.000,210.000,2.000,0.529,0.412
7.000,2.000,35.000,1.000,41.581,0.000,210.000,2.000,0.647,0.549
7.000,2.000,36.000,2.000,42.893,1.000,220.000,2.000,0.600,0.613
7.000,2.000,37.000,1.000,44.045,1.000,230.000,2.000,0.690,0.602
7.000,2.000,38.000,1.000,45.013,1.000,240.000,2.000,0.668,0.660
7.000,2.000,39.000,2.000,46.037,1.000,250.000,2.000,0.686,0.557
7.000,2.000,40.000,1.000,48.021,0.000,250.000,2.000,0.581,0.617
7.000,2.000,41.000,1.000,48.757,0.000,250.000,2.000,0.592,0.701
7.000,2.000,42.000,2.000,49.661,0.000,250.000,2.000,0.586,0.677
7.000,2.000,43.000,1.000,50.693,1.000,260.000,2.000,0.577,0.709
7.000,2.000,44.000,1.000,51.492,0.000,260.000,2.000,0.540,0.634
7.000,2.000,45.000,2.000,52.388,0.000,260.000,2.000,0.523,0.631
7.000,2.000,46.000,1.000,53.324,1.000,270.000,2.000,0.409,0.742
7.000,2.000,47.000,1.000,54.012,0.000,270.000,2.000,0.529,0.711
7.000,2.000,48.000,2.000,56.604,1.000,280.000,2.000,0.576,0.746
7.000,2.000,49.000,2.000,57.460,1.000,290.000,2.000,0.718,0.666
7.000,2.000,50.000,2.000,59.100,1.000,300.000,2.000,0.642,0.652
7.000,2.000,51.000,2.000,60.044,1.000,310.000,2.000,0.730,0.747
7.000,2.000,52.000,2.000,60.988,1.000,320.000,2.000,0.700,0.582
7.000,2.000,53.000,2.000,61.876,0.000,320.000,2.000,0.629,0.512
7.000,2.000,54.000,2.000,62.924,0.000,320.000,2.000,0.523,0.582
7.000,2.000,55.000,2.000,63.812,1.000,330.000,2.000,0.494,0.612
7.000,2.000,56.000,2.000,64.716,1.000,340.000,2.000,0.631,0.641
7.000,2.000,57.000,2.000,65.588,0.000,340.000,2.000,0.655,0.728
7.000,2.000,58.000,2.000,66.540,1.000,350.000,2.000,0.655,0.687
7.000,2.000,59.000,2.000,67.444,0.000,350.000,2.000,0.615,0.584
7.000,2.000,60.000,2.000,68.356,1.000,360.000,2.000,0.749,0.544
7.000,2.000,61.000,1.000,70.156,1.000,370.000,2.000,0.703,0.341
