id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s
3.000,1.000,1.000,1.000,0.465,0.000,0.000,2.000,0.553,0.742
3.000,1.000,2.000,2.000,2.259,0.000,0.000,2.000,0.570,0.603
3.000,1.000,3.000,2.000,3.237,1.000,10.000,2.000,0.595,0.589
3.000,1.000,4.000,2.000,4.129,1.000,20.000,2.000,0.666,0.629
3.000,1.000,5.000,2.000,4.996,0.000,20.000,2.000,0.735,0.618
3.000,1.000,6.000,1.000,5.784,0.000,20.000,2.000,0.736,0.577
3.000,1.000,7.000,2.000,6.641,0.000,20.000,2.000,0.641,0.501
3.000,1.000,8.000,1.000,7.503,1.000,30.000,2.000,0.646,0.423
3.000,1.000,9.000,1.000,8.379,0.000,30.000,2.000,0.681,0.419
3.000,1.000,10.000,1.000,9.277,1.000,40.000,2.000,0.595,0.352
3.000,1.000,11.000,1.000,10.205,0.000,40.000,2.000,0.538,0.322
3.000,1.000,12.000,2.000,11.228,0.000,40.000,2.000,0.669,0.313
3.000,1.000,13.000,1.000,11.949,1.000,50.000,2.000,0.612,0.453
3.000,1.000,14.000,1.000,12.812,1.000,60.000,2.000,0.643,0.374
3.000,1.000,15.000,1.000,13.679,1.000,70.000,2.000,0.675,0.499
3.000,1.000,16.000,1.000,14.539,1.000,80.000,2.000,0.705,0.580
3.000,1.000,17.000,1.000,15.413,1.000,90.000,2.000,0.652,0.620
3.000,1.000,18.000,1.000,16.316,1.000,100.000,2.000,0.700,0.677
3.000,1.000,19.000,1.000,17.133,1.000,110.000,2.000,0.730,0.714
3.000,1.000,20.000,1.000,17.990,0.000,110.000,2.000,0.693,0.703
3.000,1.000,21.000,2.000,18.882,0.000,110.000,2.000,0.604,0.578
3.000,1.000,22.000,1.000,19.689,1.000,120.000,2.000,0.650,0.557
3.000,1.000,23.000,1.000,20.532,0.000,120.000,2.000,0.626,0.684
3.000,1.000,24.000,1.000,21.459,1.000,130.000,2.000,0.664,0.735
3.000,1.000,25.000,1.000,22.286,0.000,130.000,2.000,0.677,0.719
3.000,1.000,26.000,1.000,23.168,1.000,140.000,2.000,0.709,0.582
3.000,1.000,27.000,1.000,24.041,1.000,150.000,2.000,0.586,0.541
3.000,1.000,28.000,1.000,24.873,1.000,160.000,2.000,0.467,0.451
3.000,1.000,29.000,1.000,25.760,1.000,170.000,2.000,0.498,0.307
3.000,1.000,30.000,1.000,26.698,1.000,180.000,2.000,0.594,0.321
3.000,1.000,31.000,1.000,27.545,1.000,190.000,2.000,0.556,0.333
3.000,1.000,32.000,1.000,28.387,1.000,200.000,2.000,0.657,0.358
3.000,1.000,33.000,1.000,29.233,1.000,210.000,2.000,0.558,0.280
3.000,1.000,34.000,1.000,30.122,1.000,220.000,2.000,0.546,0.324
3.000,1.000,35.000,1.000,30.984,1.000,230.000,2.000,0.462,0.431
3.000,1.000,36.000,1.000,31.886,0.000,230.000,2.000,0.495,0.477
3.000,1.000,37.000,1.000,32.733,0.000,230.000,2.000,0.353,0.463
3.000,1.000,38.000,2.000,33.612,1.000,240.000,2.000,0.448,0.477
3.000,1.000,39.000,2.000,34.450,1.000,250.000,2.000,0.523,0.521
3.000,1.000,40.000,2.000,35.315,1.000,260.000,2.000,0.531,0.408
3.000,1.000,41.000,2.000,36.152,1.000,270.000,2.000,0.395,0.407
3.000,1.000,42.000,2.000,37.020,0.000,270.000,2.000,0.352,0.494
3.000,1.000,43.000,1.000,37.967,0.000,270.000,2.000,0.436,0.626
3.000,1.000,44.000,2.000,38.860,1.000,280.000,2.000,0.465,0.687
3.000,1.000,45.000,2.000,39.717,0.000,280.000,2.000,0.507,0.720
3.000,1.000,46.000,2.000,40.607,0.000,280.000,2.000,0.398,0.658
3.000,1.000,47.000,2.000,41.572,0.000,280.000,2.000,0.445,0.570
3.000,1.000,48.000,2.000,42.454,1.000,290.000,2.000,0.436,0.533
3.000,1.000,49.000,2.000,43.266,0.000,290.000,2.000,0.530,0.521
3.000,1.000,50.000,1.000,44.094,1.000,300.000,2.000,0.481,0.569
3.000,1.000,51.000,1.000,44.987,0.000,300.000,2.000,0.444,0.660
3.000,1.000,52.000,1.000,45.883,1.000,310.000,2.000,0.376,0.704
3.000,1.000,53.000,1.000,46.746,0.000,310.000,2.000,0.327,0.700
3.000,1.000,54.000,1.000,47.568,0.000,310.000,2.000,0.385,0.509
3.000,1.000,55.000,1.000,48.505,0.000,310.000,2.000,0.394,0.529
3.000,1.000,56.000,2.000,49.443,0.000,310.000,2.000,0.557,0.505
3.000,1.000,57.000,2.000,50.395,1.000,320.000,2.000,0.715,0.517
3.000,1.000,58.000,2.000,51.288,1.000,330.000,2.000,0.661,0.619
3.000,1.000,59.000,2.000,52.125,1.000,340.000,2.000,0.599,0.613
3.000,1.000,60.000,2.000,53.067,1.000,350.000,2.000,0.472,0.610
3.000,1.000,61.000,2.000,53.935,0.000,350.000,2.000,0.420,0.557
3.000,1.000,62.000,2.000,54.862,1.000,360.000,2.000,0.431,0.504
3.000,1.000,63.000,2.000,55.779,0.000,360.000,2.000,0.497,0.404
3.000,1.000,64.000,2.000,56.632,1.000,370.000,2.000,0.559,0.406
3.000,1.000,65.000,2.000,57.484,0.000,370.000,2.000,0.555,0.431
3.000,1.000,66.000,2.000,58.291,1.000,380.000,2.000,0.605,0.377
3.000,1.000,67.000,2.000,59.193,0.000,380.000,2.000,0.558,0.372
3.000,1.000,68.000,2.000,60.051,0.000,380.000,2.000,0.497,0.409
3.000,1.000,69.000,1.000,60.988,0.000,380.000,2.000,0.529,0.351
3.000,1.000,70.000,1.000,61.911,1.000,390.000,2.000,0.608,0.355
3.000,1.000,71.000,1.000,62.748,0.000,390.000,2.000,0.640,0.420
3.000,1.000,72.000,1.000,63.625,1.000,400.000,2.000,0.642,0.304
3.000,1.000,73.000,1.000,64.497,0.000,400.000,2.000,0.608,0.306
3.000,1.000,74.000,1.000,65.330,1.000,410.000,2.000,0.707,0.314
