id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s
5.000,2.000,1.000,2.000,10.886,1.000,10.000,2.000,0.619,0.660
5.000,2.000,2.000,1.000,11.934,0.000,10.000,2.000,0.635,0.613
5.000,2.000,3.000,2.000,13.214,1.000,20.000,2.000,0.673,0.744
5.000,2.000,4.000,2.000,14.190,1.000,30.000,2.000,0.562,0.713
5.000,2.000,5.000,1.000,15.142,0.000,30.000,2.000,0.557,0.669
5.000,2.000,6.000,2.000,16.078,1.000,40.000,2.000,0.567,0.690
5.000,2.000,7.000,2.000,17.046,1.000,50.000,2.000,0.635,0.610
5.000,2.000,8.000,1.000,17.990,1.000,60.000,2.000,0.748,0.608
5.000,2.000,9.000,2.000,18.878,0.000,60.000,2.000,0.722,0.635
5.000,2.000,10.000,1.000,19.782,1.000,70.000,2.000,0.701,0.565
5.000,2.000,11.000,1.000,20.694,1.000,80.000,2.000,0.748,0.592
5.000,2.000,12.000,2.000,21.630,0.000,80.000,2.000,0.703,0.655
5.000,2.000,13.000,1.000,22.518,1.000,90.000,2.000,0.531,0.576
5.000,2.000,14.000,2.000,23.486,1.000,100.000,2.000,0.480,0.538
5.000,2.000,15.000,1.000,24.326,1.000,110.000,2.000,0.509,0.462
5.000,2.000,16.000,2.000,25.198,0.000,110.000,2.000,0.492,0.563
5.000,2.000,17.000,1.000,25.926,0.000,110.000,2.000,0.400,0.567
5.000,2.000,18.000,2.000,27.310,1.000,120.000,2.000,0.514,0.675
5.000,2.000,19.000,1.000,28.534,1.000,130.000,2.000,0.431,0.665
5.000,2.000,20.000,2.000,29.462,1.000,140.000,2.000,0.479,0.736
5.000,2.000,21.000,1.000,30.398,0.000,140.000,2.000,0.571,0.620
5.000,2.000,22.000,2.000,31.142,1.000,150.000,2.000,0.669,0.723
5.000,2.000,23.000,2.000,32.102,1.000,160.000,2.000,0.595,0.670
5.000,2.000,24.000,1.000,32.749,1.000,170.000,2.000,0.542,0.589
5.000,2.000,25.000,2.000,33.509,0.000,170.000,2.000,0.558,0.514
5.000,2.000,26.000,1.000,34.245,0.000,170.000,2.000,0.540,0.436
5.000,2.000,27.000,2.000,35.173,1.000,180.000,2.000,0.676,0.446
5.000,2.000,28.000,2.000,36.133,1.000,190.000,2.000,0.676,0.492
5.000,2.000,29.000,2.000,37.101,0.000,190.000,2.000,0.682,0.325
5.000,2.000,30.000,2.000,38.437,0.000,190.000,2.000,0.583,0.335
5.000,2.000,31.000,1.000,39.117,0.000,190.000,2.000,0.514,0.262
5.000,2.000,32.000,2.000,40.101,0.000,190.000,2.000,0.601,0.413
5.000,2.000,33.000,2.000,41.165,1.000,200.000,2.000,0.495,0.376
5.000,2.000,34.000,1.000,42.325,1.000,210.000,2.000,0.529,0.412
5.000,2.000,35.000,2.000,43.237,0.000,210.000,2.000,0.647,0.549
5.000,2.000,36.000,2.000,44.381,1.000,220.000,2.000,0.600,0.613
5.000,2.000,37.000,1.000,45.309,1.000,230.000,2.000,0.690,0.602
5.000,2.000,38.000,2.000,46.205,1.000,240.000,2.000,0.668,0.660
5.000,2.000,39.000,2.000,47.717,1.000,250.000,2.000,0.686,0.557
5.000,2.000,40.000,2.000,48.437,0.000,250.000,2.000,0.581,0.617
5.000,2.000,41.000,2.000,50.517,0.000,250.000,2.000,0.592,0.701
5.000,2.000,42.000,1.000,51.221,0.000,250.000,2.000,0.586,0.677
5.000,2.000,43.000,1.000,52.677,1.000,260.000,2.000,0.577,0.709
5.000,2.000,44.000,2.000,53.477,0.000,260.000,2.000,0.540,0.634
5.000,2.000,45.000,1.000,54.405,0.000,260.000,2.000,0.523,0.631
5.000,2.000,46.000,2.000,55.277,1.000,270.000,2.000,0.409,0.742
5.000,2.000,47.000,2.000,56.229,1.000,280.000,2.000,0.529,0.711
5.000,2.000,48.000,2.000,57.109,1.000,290.000,2.000,0.576,0.746
5.000,2.000,49.000,2.000,58.060,1.000,300.000,2.000,0.718,0.666
5.000,2.000,50.000,1.000,59.756,1.000,310.000,2.000,0.642,0.652
5.000,2.000,51.000,2.000,60.564,1.000,320.000,2.000,0.730,0.747
5.000,2.000,52.000,1.000,61.364,1.000,330.000,2.000,0.700,0.582
5.000,2.000,53.000,2.000,62.220,0.000,330.000,2.000,0.629,0.512
5.000,2.000,54.000,1.000,63.164,0.000,330.000,2.000,0.523,0.582
5.000,2.000,55.000,2.000,64.172,1.000,340.000,2.000,0.494,0.612
5.000,2.000,56.000,2.000,64.940,1.000,350.000,2.000,0.631,0.641
5.000,2.000,57.000,2.000,65.732,0.000,350.000,2.000,0.655,0.728
5.000,2.000,58.000,1.000,67.412,1.000,360.000,2.000,0.655,0.687
5.000,2.000,59.000,2.000,68.268,0.000,360.000,2.000,0.615,0.584
5.000,2.000,60.000,1.000,69.868,1.000,370.000,2.000,0.749,0.544
5.000,2.000,61.000,2.000,71.012,0.000,370.000,2.000,0.703,0.341
5.000,2.000,62.000,1.000,72.172,0.000,370.000,2.000,0.701,0.364
5.000,2.000,63.000,2.000,73.060,0.000,370.000,2.000,0.728,0.412
5.000,2.000,64.000,1.000,73.932,1.000,380.000,2.000,0.748,0.493
5.000,2.000,65.000,2.000,75.020,1.000,390.000,2.000,0.674,0.493
5.000,2.000,66.000,1.000,75.700,1.000,400.000,2.000,0.663,0.567
5.000,2.000,67.000,2.000,76.628,1.000,410.000,2.000,0.742,0.681
5.000,2.000,68.000,1.000,77.508,1.000,420.000,2.000,0.726,0.635
5.000,2.000,69.000,2.000,78.388,1.000,430.000,2.000,0.665,0.502
5.000,2.000,70.000,1.000,79.292,1.000,440.000,2.000,0.684,0.508
5.000,2.000,71.000,2.000,80.380,0.000,440.000,2.000,0.613,0.558
5.000,2.000,72.000,2.000,81.660,1.000,450.000,2.000,0.464,0.613
5.000,2.000,73.000,1.000,82.628,0.000,450.000,2.000,0.409,0.609
5.000,2.000,74.000,2.000,83.508,0.000,450.000,2.000,0.380,0.581
5.000,2.000,75.000,1.000,84.420,1.000,460.000,2.000,0.422,0.575
5.000,2.000,76.000,1.000,85.444,0.000,460.000,2.000,0.557,0.509
5.000,2.000,77.000,2.000,86.108,1.000,470.000,2.000,0.563,0.557
5.000,2.000,78.000,2.000,87.124,1.000,480.000,2.000,0.543,0.655
5.000,2.000,79.000,2.000,87.915,1.000,490.000,2.000,0.631,0.686
5.000,2.000,80.000,1.000,88.587,1.000,500.000,2.000,0.629,0.647
5.000,2.000,81.000,2.000,89.267,0.000,500.000,2.000,0.631,0.654
5.000,2.000,82.000,1.000,90.147,0.000,500.000,2.000,0.592,0.661
5.000,2.000,83.000,2.000,90.875,0.000,500.000,2.000,0.681,0.607
5.000,2.000,84.000,1.000,91.995,1.000,510.000,2.000,0.732,0.471
5.000,2.000,85.000,1.000,92.859,0.000,510.000,2.000,0.677,0.482
5.000,2.000,86.000,2.000,93.867,1.000,520.000,2.000,0.662,0.533
5.000,2.000,87.000,2.000,94.587,1.000,530.000,2.000,0.578,0.505
5.000,2.000,88.000,2.000,95.531,1.000,540.000,2.000,0.417,0.328
5.000,2.000,89.000,2.000,96.291,0.000,540.000,2.000,0.302,0.374
5.000,2.000,90.000,1.000,96.987,0.000,540.000,2.000,0.375,0.315
5.000,2.000,91.000,2.000,98.059,0.000,540.000,2.000,0.490,0.312
5.000,2.000,92.000,1.000,99.331,1.000,550.000,2.000,0.502,0.322
