id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s
7.000,3.000,1.000,1.000,1.356,1.000,10.000,2.000,0.565,0.696
7.000,3.000,2.000,1.000,2.564,1.000,20.000,2.000,0.481,0.749
7.000,3.000,3.000,2.000,3.404,1.000,30.000,2.000,0.426,0.734
7.000,3.000,4.000,1.000,4.844,1.000,40.000,2.000,0.375,0.749
7.000,3.000,5.000,1.000,5.596,1.000,50.000,2.000,0.363,0.612
7.000,3.000,6.000,2.000,7.012,1.000,60.000,2.000,0.331,0.469
7.000,3.000,7.000,1.000,7.980,0.000,60.000,2.000,0.269,0.480
7.000,3.000,8.000,1.000,8.796,1.000,70.000,2.000,0.322,0.441
7.000,3.000,9.000,1.000,9.924,1.000,80.000,2.000,0.365,0.559
7.000,3.000,10.000,1.000,11.444,1.000,90.000,2.000,0.369,0.626
7.000,3.000,11.000,1.000,13.220,0.000,90.000,2.000,0.367,0.651
7.000,3.000,12.000,1.000,14.060,0.000,90.000,2.000,0.290,0.619
7.000,3.000,13.000,1.000,15.636,0.000,90.000,2.000,0.330,0.569
7.000,3.000,14.000,1.000,16.532,1.000,100.000,2.000,0.441,0.482
7.000,3.000,15.000,1.000,17.699,0.000,100.000,2.000,0.464,0.537
7.000,3.000,16.000,1.000,18.827,1.000,110.000,2.000,0.485,0.394
7.000,3.000,17.000,1.000,20.315,1.000,120.000,2.000,0.449,0.330
7.000,3.000,18.000,1.000,21.123,0.000,120.000,2.000,0.257,0.381
7.000,3.000,19.000,1.000,21.923,0.000,120.000,2.000,0.394,0.376
7.000,3.000,20.000,2.000,22.675,0.000,120.000,2.000,0.423,0.431
7.000,3.000,21.000,1.000,23.451,1.000,130.000,2.000,0.367,0.545
7.000,3.000,22.000,1.000,24.195,1.000,140.000,2.000,0.321,0.571
7.000,3.000,23.000,2.000,25.955,1.000,150.000,2.000,0.330,0.595
7.000,3.000,24.000,1.000,27.139,1.000,160.000,2.000,0.396,0.559
7.000,3.000,25.000,1.000,27.875,1.000,170.000,2.000,0.435,0.531
7.000,3.000,26.000,2.000,28.563,1.000,180.000,2.000,0.440,0.577
7.000,3.000,27.000,1.000,29.899,1.000,190.000,2.000,0.525,0.506
7.000,3.000,28.000,1.000,31.187,0.000,190.000,2.000,0.472,0.510
7.000,3.000,29.000,1.000,32.147,0.000,190.000,2.000,0.516,0.629
7.000,3.000,30.000,2.000,33.579,0.000,190.000,2.000,0.478,0.531
7.000,3.000,31.000,1.000,34.283,1.000,200.000,2.000,0.570,0.202
7.000,3.000,32.000,2.000,35.955,1.000,210.000,2.000,0.598,0.279
7.000,3.000,33.000,2.000,36.747,0.000,210.000,2.000,0.579,0.258
7.000,3.000,34.000,2.000,37.707,0.000,210.000,2.000,0.546,0.294
7.000,3.000,35.000,2.000,38.811,0.000,210.000,2.000,0.392,0.352
7.000,3.000,36.000,2.000,39.659,0.000,210.000,2.000,0.520,0.426
7.000,3.000,37.000,1.000,41.179,0.000,210.000,2.000,0.555,0.430
7.000,3.000,38.000,1.000,42.027,1.000,220.000,2.000,0.579,0.410
7.000,3.000,39.000,1.000,43.043,0.000,220.000,2.000,0.663,0.422
7.000,3.000,40.000,1.000,44.515,1.000,230.000,2.000,0.668,0.486
7.000,3.000,41.000,1.000,45.459,0.000,230.000,2.000,0.492,0.434
7.000,3.000,42.000,1.000,46.347,1.000,240.000,2.000,0.477,0.324
7.000,3.000,43.000,2.000,47.819,0.000,240.000,2.000,0.438,0.340
7.000,3.000,44.000,2.000,48.827,0.000,240.000,2.000,0.339,0.330
7.000,3.000,45.000,2.000,49.827,0.000,240.000,2.000,0.376,0.331
7.000,3.000,46.000,2.000,50.731,0.000,240.000,2.000,0.322,0.311
7.000,3.000,47.000,2.000,51.835,0.000,240.000,2.000,0.314,0.258
7.000,3.000,48.000,2.000,52.515,0.000,240.000,2.000,0.313,0.293
7.000,3.000,49.000,2.000,54.043,0.000,240.000,2.000,0.454,0.406
7.000,3.000,50.000,2.000,55.362,0.000,240.000,2.000,0.500,0.417
7.000,3.000,51.000,2.000,56.522,1.000,250.000,2.000,0.459,0.360
7.000,3.000,52.000,2.000,57.402,0.000,250.000,2.000,0.480,0.558
7.000,3.000,53.000,2.000,58.458,1.000,260.000,2.000,0.463,0.549
7.000,3.000,54.000,2.000,59.514,0.000,260.000,2.000,0.409,0.627
7.000,3.000,55.000,2.000,60.930,1.000,270.000,2.000,0.331,0.581
7.000,3.000,56.000,2.000,62.570,1.000,280.000,2.000,0.464,0.651
7.000,3.000,57.000,2.000,63.258,1.000,290.000,2.000,0.419,0.470
7.000,3.000,58.000,2.000,64.658,1.000,300.000,2.000,0.390,0.479
7.000,3.000,59.000,1.000,65.802,0.000,300.000,2.000,0.405,0.489
7.000,3.000,60.000,2.000,66.530,1.000,310.000,2.000,0.423,0.548
7.000,3.000,61.000,1.000,67.698,1.000,320.000,2.000,0.583,0.521
7.000,3.000,62.000,1.000,68.834,1.000,330.000,2.000,0.542,0.530
7.000,3.000,63.000,1.000,69.642,1.000,340.000,2.000,0.579,0.476
7.000,3.000,64.000,1.000,70.618,1.000,350.000,2.000,0.470,0.371
7.000,3.000,65.000,1.000,71.522,0.000,350.000,2.000,0.635,0.486
7.000,3.000,66.000,1.000,72.282,0.000,350.000,2.000,0.578,0.486
7.000,3.000,67.000,1.000,72.946,1.000,360.000,2.000,0.653,0.379
7.000,3.000,68.000,1.000,74.122,0.000,360.000,2.000,0.688,0.303
7.000,3.000,69.000,1.000,74.890,1.000,370.000,2.000,0.600,0.370
7.000,3.000,70.000,1.000,75.754,0.000,370.000,2.000,0.465,0.286
7.000,3.000,71.000,1.000,77.298,1.000,380.000,2.000,0.547,0.362
7.000,3.000,72.000,2.000,78.650,0.000,380.000,2.000,0.509,0.347
7.000,3.000,73.000,2.000,79.674,1.000,390.000,2.000,0.395,0.500
7.000,3.000,74.000,2.000,80.866,0.000,390.000,2.000,0.406,0.652
7.000,3.000,75.000,2.000,81.938,1.000,400.000,2.000,0.466,0.630
7.000,3.000,76.000,2.000,83.138,0.000,400.000,2.000,0.470,0.693
7.000,3.000,77.000,2.000,84.634,1.000,410.000,2.000,0.263,0.549
7.000,3.000,78.000,2.000,85.778,0.000,410.000,2.000,0.307,0.613
7.000,3.000,79.000,2.000,86.842,0.000,410.000,2.000,0.297,0.694
7.000,3.000,80.000,2.000,88.058,1.000,420.000,2.000,0.336,0.627
7.000,3.000,81.000,2.000,89.218,1.000,430.000,2.000,0.293,0.698
7.000,3.000,82.000,2.000,90.538,0.000,430.000,2.000,0.432,0.714
7.000,3.000,83.000,2.000,91.554,0.000,430.000,2.000,0.489,0.643
7.000,3.000,84.000,2.000,92.697,0.000,430.000,2.000,0.462,0.527
7.000,3.000,85.000,2.000,93.873,1.000,440.000,2.000,0.518,0.541
7.000,3.000,86.000,2.000,94.985,1.000,450.000,2.000,0.644,0.541
7.000,3.000,87.000,2.000,96.129,0.000,450.000,2.000,0.513,0.498
7.000,3.000,88.000,2.000,97.393,0.000,450.000,2.000,0.513,0.503
7.000,3.000,89.000,2.000,98.113,1.000,460.000,2.000,0.532,0.505
7.000,3.000,90.000,2.000,99.585,1.000,470.000,2.000,0.452,0.520
7.000,3.000,91.000,2.000,101.057,0.000,470.000,2.000,0.341,0.521
7.000,3.000,92.000,2.000,101.761,1.000,480.000,2.000,0.321,0.466
7.000,3.000,93.000,2.000,102.537,0.000,480.000,2.000,0.287,0.374
7.000,3.000,94.000,2.000,103.233,0.000,480.000,2.000,0.365,0.381
7.000,3.000,95.000,2.000,103.913,0.000,480.000,2.000,0.429,0.467
7.000,3.000,96.000,2.000,105.689,0.000,480.000,2.000,0.278,0.541
7.000,3.000,97.000,2.000,106.345,1.000,490.000,2.000,0.316,0.641
7.000,3.000,98.000,2.000,107.017,0.000,490.000,2.000,0.435,0.537
7.000,3.000,99.000,2.000,107.833,0.000,490.000,2.000,0.260,0.603
7.000,3.000,100.000,2.000,108.513,0.000,490.000,2.000,0.341,0.618
7.000,3.000,101.000,2.000,109.401,1.000,500.000,2.000,0.343,0.685
7.000,3.000,102.000,2.000,110.577,1.000,510.000,2.000,0.437,0.589
7.000,3.000,103.000,2.000,111.945,1.000,520.000,2.000,0.519,0.619
7.000,3.000,104.000,2.000,113.121,0.000,520.000,2.000,0.405,0.632
7.000,3.000,105.000,2.000,114.105,1.000,530.000,2.000,0.398,0.630
7.000,3.000,106.000,2.000,115.113,0.000,530.000,2.000,0.505,0.475
7.000,3.000,107.000,1.000,116.425,1.000,540.000,2.000,0.607,0.573
7.000,3.000,108.000,1.000,117.393,0.000,540.000,2.000,0.603,0.605
7.000,3.000,109.000,1.000,118.737,1.000,550.000,2.000,0.622,0.427
7.000,3.000,110.000,1.000,119.809,1.000,560.000,2.000,0.648,0.491
7.000,3.000,111.000,1.000,120.817,0.000,560.000,2.000,0.564,0.425
7.000,3.000,112.000,1.000,122.233,1.000,570.000,2.000,0.579,0.422
7.000,3.000,113.000,1.000,122.945,0.000,570.000,2.000,0.488,0.470
7.000,3.000,114.000,1.000,123.841,1.000,580.000,2.000,0.459,0.473
7.000,3.000,115.000,1.000,125.329,1.000,590.000,2.000,0.481,0.488
7.000,3.000,116.000,1.000,126.873,0.000,590.000,2.000,0.416,0.601
7.000,3.000,117.000,1.000,127.953,0.000,590.000,2.000,0.316,0.622
7.000,3.000,118.000,1.000,129.121,0.000,590.000,2.000,0.343,0.585
7.000,3.000,119.000,1.000,129.809,0.000,590.000,2.000,0.507,0.469
7.000,3.000,120.000,1.000,131.272,1.000,600.000,2.000,0.534,0.489
7.000,3.000,121.000,2.000,132.168,0.000,600.000,2.000,0.567,0.411
7.000,3.000,122.000,2.000,132.968,1.000,610.000,2.000,0.506,0.331
7.000,3.000,123.000,2.000,134.480,0.000,610.000,2.000,0.470,0.337
7.000,3.000,124.000,2.000,136.264,1.000,620.000,2.000,0.480,0.438
7.000,3.000,125.000,2.000,136.944,1.000,630.000,2.000,0.619,0.487
7.000,3.000,126.000,2.000,138.264,1.000,640.000,2.000,0.636,0.409
7.000,3.000,127.000,2.000,139.648,1.000,650.000,2.000,0.467,0.425
7.000,3.000,128.000,2.000,141.160,1.000,660.000,2.000,0.455,0.433
7.000,3.000,129.000,2.000,142.352,0.000,660.000,2.000,0.398,0.438
7.000,3.000,130.000,2.000,143.616,0.000,660.000,2.000,0.437,0.351
7.000,3.000,131.000,2.000,145.128,0.000,660.000,2.000,0.477,0.373
7.000,3.000,132.000,2.000,146.320,0.000,660.000,2.000,0.604,0.400
7.000,3.000,133.000,2.000,147.528,1.000,670.000,2.000,0.635,0.393
7.000,3.000,134.000,2.000,148.368,1.000,680.000,2.000,0.649,0.332
7.000,3.000,135.000,2.000,149.216,1.000,690.000,2.000,0.541,0.272
7.000,3.000,136.000,2.000,151.648,0.000,690.000,2.000,0.438,0.328
7.000,3.000,137.000,2.000,153.336,1.000,700.000,2.000,0.469,0.391
7.000,3.000,138.000,1.000,154.488,1.000,710.000,2.000,0.497,0.345
7.000,3.000,139.000,2.000,155.288,0.000,710.000,2.000,0.569,0.262
7.000,3.000,140.000,2.000,156.656,0.000,710.000,2.000,0.513,0.289
7.000,3.000,141.000,2.000,158.128,1.000,720.000,2.000,0.387,0.359
