id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s
3.000,4.000,1.000,2.000,0.282,1.000,10.000,2.000,0.684,0.578
3.000,4.000,2.000,2.000,1.114,0.000,10.000,2.000,0.713,0.526
3.000,4.000,3.000,1.000,1.981,1.000,20.000,2.000,0.624,0.473
3.000,4.000,4.000,1.000,2.798,1.000,30.000,2.000,0.583,0.605
3.000,4.000,5.000,1.000,3.598,1.000,40.000,2.000,0.496,0.515
3.000,4.000,6.000,1.000,4.382,0.000,40.000,2.000,0.603,0.437
3.000,4.000,7.000,1.000,5.244,0.000,40.000,2.000,0.555,0.479
3.000,4.000,8.000,2.000,6.050,0.000,40.000,2.000,0.573,0.424
3.000,4.000,9.000,1.000,6.892,0.000,40.000,2.000,0.543,0.532
3.000,4.000,10.000,1.000,7.805,1.000,50.000,2.000,0.555,0.632
3.000,4.000,11.000,1.000,8.617,1.000,60.000,2.000,0.600,0.721
3.000,4.000,12.000,1.000,9.436,0.000,60.000,2.000,0.556,0.618
3.000,4.000,13.000,1.000,10.200,1.000,70.000,2.000,0.602,0.563
3.000,4.000,14.000,1.000,11.007,1.000,80.000,2.000,0.594,0.468
3.000,4.000,15.000,1.000,11.844,0.000,80.000,2.000,0.677,0.447
3.000,4.000,16.000,2.000,12.616,0.000,80.000,2.000,0.730,0.413
3.000,4.000,17.000,2.000,13.483,0.000,80.000,2.000,0.744,0.447
3.000,4.000,18.000,1.000,14.350,1.000,90.000,2.000,0.698,0.436
3.000,4.000,19.000,1.000,15.162,0.000,90.000,2.000,0.591,0.502
3.000,4.000,20.000,1.000,15.934,1.000,100.000,2.000,0.556,0.554
3.000,4.000,21.000,1.000,16.801,0.000,100.000,2.000,0.592,0.520
3.000,4.000,22.000,1.000,17.676,0.000,100.000,2.000,0.454,0.539
3.000,4.000,23.000,2.000,18.540,1.000,110.000,2.000,0.448,0.463
3.000,4.000,24.000,2.000,19.362,1.000,120.000,2.000,0.446,0.423
3.000,4.000,25.000,2.000,20.254,0.000,120.000,2.000,0.411,0.504
3.000,4.000,26.000,1.000,21.096,1.000,130.000,2.000,0.455,0.478
3.000,4.000,27.000,1.000,21.943,0.000,130.000,2.000,0.377,0.609
3.000,4.000,28.000,1.000,22.835,0.000,130.000,2.000,0.383,0.602
3.000,4.000,29.000,2.000,23.692,1.000,140.000,2.000,0.336,0.606
3.000,4.000,30.000,2.000,24.584,1.000,150.000,2.000,0.347,0.636
3.000,4.000,31.000,2.000,25.386,0.000,150.000,2.000,0.283,0.678
3.000,4.000,32.000,2.000,26.178,0.000,150.000,2.000,0.355,0.719
3.000,4.000,33.000,1.000,27.035,1.000,160.000,2.000,0.357,0.743
3.000,4.000,34.000,1.000,27.922,1.000,170.000,2.000,0.517,0.690
3.000,4.000,35.000,1.000,28.729,0.000,170.000,2.000,0.478,0.637
3.000,4.000,36.000,2.000,29.616,0.000,170.000,2.000,0.478,0.648
3.000,4.000,37.000,1.000,30.418,0.000,170.000,2.000,0.516,0.515
3.000,4.000,38.000,2.000,31.270,1.000,180.000,2.000,0.583,0.533
3.000,4.000,39.000,2.000,32.127,0.000,180.000,2.000,0.630,0.472
