id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s
13.000,1.000,1.000,1.000,0.681,0.000,0.000,2.000,0.553,0.742
13.000,1.000,2.000,2.000,1.929,0.000,0.000,2.000,0.570,0.603
13.000,1.000,3.000,2.000,3.062,1.000,10.000,2.000,0.595,0.589
13.000,1.000,4.000,2.000,4.567,1.000,20.000,2.000,0.666,0.629
13.000,1.000,5.000,2.000,5.740,0.000,20.000,2.000,0.735,0.618
13.000,1.000,6.000,1.000,6.466,0.000,20.000,2.000,0.736,0.577
13.000,1.000,7.000,2.000,7.490,0.000,20.000,2.000,0.641,0.501
13.000,1.000,8.000,2.000,8.463,1.000,30.000,2.000,0.646,0.423
13.000,1.000,9.000,2.000,10.679,0.000,30.000,2.000,0.681,0.419
13.000,1.000,10.000,2.000,11.827,1.000,40.000,2.000,0.595,0.352
13.000,1.000,11.000,1.000,12.960,0.000,40.000,2.000,0.538,0.322
13.000,1.000,12.000,1.000,14.174,1.000,50.000,2.000,0.669,0.313
13.000,1.000,13.000,1.000,15.392,1.000,60.000,2.000,0.612,0.453
13.000,1.000,14.000,1.000,16.410,1.000,70.000,2.000,0.643,0.374
13.000,1.000,15.000,1.000,17.417,1.000,80.000,2.000,0.675,0.499
13.000,1.000,16.000,1.000,18.425,1.000,90.000,2.000,0.705,0.580
13.000,1.000,17.000,1.000,19.307,1.000,100.000,2.000,0.652,0.620
13.000,1.000,18.000,1.000,20.315,1.000,110.000,2.000,0.700,0.677
13.000,1.000,19.000,1.000,21.363,1.000,120.000,2.000,0.730,0.714
13.000,1.000,20.000,1.000,22.531,0.000,120.000,2.000,0.693,0.703
13.000,1.000,21.000,1.000,24.416,0.000,120.000,2.000,0.604,0.578
13.000,1.000,22.000,2.000,25.484,1.000,130.000,2.000,0.650,0.557
13.000,1.000,23.000,2.000,26.612,0.000,130.000,2.000,0.626,0.684
13.000,1.000,24.000,1.000,27.510,1.000,140.000,2.000,0.664,0.735
13.000,1.000,25.000,1.000,28.462,0.000,140.000,2.000,0.677,0.719
13.000,1.000,26.000,2.000,29.781,1.000,150.000,2.000,0.709,0.582
13.000,1.000,27.000,2.000,30.763,1.000,160.000,2.000,0.586,0.541
13.000,1.000,28.000,2.000,31.566,1.000,170.000,2.000,0.467,0.451
13.000,1.000,29.000,2.000,32.499,0.000,170.000,2.000,0.498,0.307
13.000,1.000,30.000,2.000,33.917,1.000,180.000,2.000,0.594,0.321
13.000,1.000,31.000,2.000,34.889,0.000,180.000,2.000,0.556,0.333
13.000,1.000,32.000,2.000,35.837,0.000,180.000,2.000,0.657,0.358
13.000,1.000,33.000,1.000,36.559,1.000,190.000,2.000,0.558,0.280
13.000,1.000,34.000,1.000,37.372,1.000,200.000,2.000,0.546,0.324
13.000,1.000,35.000,1.000,38.169,1.000,210.000,2.000,0.462,0.431
13.000,1.000,36.000,1.000,39.031,0.000,210.000,2.000,0.495,0.477
13.000,1.000,37.000,1.000,40.164,0.000,210.000,2.000,0.353,0.463
13.000,1.000,38.000,2.000,40.836,1.000,220.000,2.000,0.448,0.477
13.000,1.000,39.000,2.000,42.345,1.000,230.000,2.000,0.523,0.521
13.000,1.000,40.000,2.000,43.313,1.000,240.000,2.000,0.531,0.408
13.000,1.000,41.000,2.000,44.215,1.000,250.000,2.000,0.395,0.407
13.000,1.000,42.000,2.000,45.098,0.000,250.000,2.000,0.352,0.494
13.000,1.000,43.000,2.000,46.090,0.000,250.000,2.000,0.436,0.626
13.000,1.000,44.000,1.000,46.848,0.000,250.000,2.000,0.465,0.687
13.000,1.000,45.000,1.000,47.800,0.000,250.000,2.000,0.507,0.720
13.000,1.000,46.000,2.000,48.582,0.000,250.000,2.000,0.398,0.658
13.000,1.000,47.000,2.000,49.439,0.000,250.000,2.000,0.445,0.570
13.000,1.000,48.000,2.000,50.217,1.000,260.000,2.000,0.436,0.533
13.000,1.000,49.000,2.000,51.182,0.000,260.000,2.000,0.530,0.521
13.000,1.000,50.000,2.000,52.267,1.000,270.000,2.000,0.481,0.569
13.000,1.000,51.000,2.000,53.109,0.000,270.000,2.000,0.444,0.660
13.000,1.000,52.000,1.000,54.237,1.000,280.000,2.000,0.376,0.704
13.000,1.000,53.000,1.000,55.089,0.000,280.000,2.000,0.327,0.700
13.000,1.000,54.000,1.000,55.972,0.000,280.000,2.000,0.385,0.509
13.000,1.000,55.000,2.000,56.804,1.000,290.000,2.000,0.394,0.529
13.000,1.000,56.000,1.000,58.223,0.000,290.000,2.000,0.557,0.505
13.000,1.000,57.000,2.000,59.150,1.000,300.000,2.000,0.715,0.517
13.000,1.000,58.000,2.000,60.103,1.000,310.000,2.000,0.661,0.619
13.000,1.000,59.000,2.000,60.920,1.000,320.000,2.000,0.599,0.613
13.000,1.000,60.000,2.000,61.707,1.000,330.000,2.000,0.472,0.610
13.000,1.000,61.000,2.000,62.454,0.000,330.000,2.000,0.420,0.557
13.000,1.000,62.000,2.000,63.317,1.000,340.000,2.000,0.431,0.504
13.000,1.000,63.000,2.000,64.089,0.000,340.000,2.000,0.497,0.404
13.000,1.000,64.000,2.000,64.921,1.000,350.000,2.000,0.559,0.406
13.000,1.000,65.000,2.000,65.588,0.000,350.000,2.000,0.555,0.431
13.000,1.000,66.000,2.000,66.460,1.000,360.000,2.000,0.605,0.377
13.000,1.000,67.000,2.000,67.323,0.000,360.000,2.000,0.558,0.372
13.000,1.000,68.000,2.000,68.124,0.000,360.000,2.000,0.497,0.409
13.000,1.000,69.000,2.000,69.453,0.000,360.000,2.000,0.529,0.351
13.000,1.000,70.000,1.000,70.270,1.000,370.000,2.000,0.608,0.355
13.000,1.000,71.000,1.000,71.027,0.000,370.000,2.000,0.640,0.420
13.000,1.000,72.000,1.000,71.860,1.000,380.000,2.000,0.642,0.304
13.000,1.000,73.000,1.000,72.712,0.000,380.000,2.000,0.608,0.306
13.000,1.000,74.000,1.000,73.594,1.000,390.000,2.000,0.707,0.314
13.000,1.000,75.000,1.000,74.812,1.000,400.000,2.000,0.730,0.307
13.000,1.000,76.000,1.000,75.775,1.000,410.000,2.000,0.750,0.426
13.000,1.000,77.000,1.000,76.612,1.000,420.000,2.000,0.646,0.450
13.000,1.000,78.000,1.000,77.435,1.000,430.000,2.000,0.606,0.365
13.000,1.000,79.000,1.000,78.187,0.000,430.000,2.000,0.541,0.332
13.000,1.000,80.000,1.000,78.999,1.000,440.000,2.000,0.553,0.404
13.000,1.000,81.000,1.000,79.811,0.000,440.000,2.000,0.550,0.346
13.000,1.000,82.000,1.000,80.593,1.000,450.000,2.000,0.495,0.307
13.000,1.000,83.000,1.000,81.410,1.000,460.000,2.000,0.653,0.311
13.000,1.000,84.000,1.000,82.312,1.000,470.000,2.000,0.581,0.285
13.000,1.000,85.000,1.000,83.035,1.000,480.000,2.000,0.570,0.366
13.000,1.000,86.000,1.000,83.817,0.000,480.000,2.000,0.604,0.391
13.000,1.000,87.000,1.000,84.759,0.000,480.000,2.000,0.476,0.378
13.000,1.000,88.000,2.000,86.293,1.000,490.000,2.000,0.439,0.423
13.000,1.000,89.000,2.000,87.191,1.000,500.000,2.000,0.477,0.565
13.000,1.000,90.000,2.000,87.993,0.000,500.000,2.000,0.514,0.562
13.000,1.000,91.000,2.000,88.760,0.000,500.000,2.000,0.451,0.564
13.000,1.000,92.000,2.000,89.672,0.000,500.000,2.000,0.283,0.531
13.000,1.000,93.000,2.000,90.434,1.000,510.000,2.000,0.393,0.578
13.000,1.000,94.000,2.000,91.261,1.000,520.000,2.000,0.474,0.598
13.000,1.000,95.000,2.000,92.104,1.000,530.000,2.000,0.436,0.715
13.000,1.000,96.000,2.000,92.916,1.000,540.000,2.000,0.430,0.615
13.000,1.000,97.000,2.000,93.713,1.000,550.000,2.000,0.365,0.568
13.000,1.000,98.000,2.000,94.475,1.000,560.000,2.000,0.322,0.563
13.000,1.000,99.000,2.000,95.287,1.000,570.000,2.000,0.343,0.616
13.000,1.000,100.000,2.000,96.009,1.000,580.000,2.000,0.345,0.528
13.000,1.000,101.000,2.000,96.832,0.000,580.000,2.000,0.462,0.449
13.000,1.000,102.000,2.000,97.800,1.000,590.000,2.000,0.547,0.396
13.000,1.000,103.000,2.000,98.602,1.000,600.000,2.000,0.656,0.440
13.000,1.000,104.000,2.000,99.334,0.000,600.000,2.000,0.598,0.358
13.000,1.000,105.000,2.000,100.176,0.000,600.000,2.000,0.429,0.317
13.000,1.000,106.000,2.000,101.113,0.000,600.000,2.000,0.378,0.387
13.000,1.000,107.000,1.000,101.896,1.000,610.000,2.000,0.326,0.449
13.000,1.000,108.000,1.000,102.738,1.000,620.000,2.000,0.264,0.540
13.000,1.000,109.000,1.000,103.560,0.000,620.000,2.000,0.272,0.509
13.000,1.000,110.000,1.000,104.387,0.000,620.000,2.000,0.361,0.671
13.000,1.000,111.000,1.000,105.158,0.000,620.000,2.000,0.321,0.521
13.000,1.000,112.000,2.000,105.956,1.000,630.000,2.000,0.328,0.494
13.000,1.000,113.000,2.000,106.804,1.000,640.000,2.000,0.364,0.424
13.000,1.000,114.000,2.000,107.616,0.000,640.000,2.000,0.415,0.393
13.000,1.000,115.000,2.000,108.478,0.000,640.000,2.000,0.381,0.285
13.000,1.000,116.000,1.000,109.290,0.000,640.000,2.000,0.492,0.346
13.000,1.000,117.000,1.000,110.253,1.000,650.000,2.000,0.493,0.367
13.000,1.000,118.000,1.000,111.121,0.000,650.000,2.000,0.382,0.301
13.000,1.000,119.000,2.000,112.088,0.000,650.000,2.000,0.386,0.357
13.000,1.000,120.000,1.000,112.930,0.000,650.000,2.000,0.361,0.446
13.000,1.000,121.000,2.000,114.093,0.000,650.000,2.000,0.403,0.660
13.000,1.000,122.000,1.000,115.080,0.000,650.000,2.000,0.452,0.579
13.000,1.000,123.000,1.000,115.938,0.000,650.000,2.000,0.487,0.554
13.000,1.000,124.000,2.000,116.865,0.000,650.000,2.000,0.467,0.582
13.000,1.000,125.000,2.000,117.638,0.000,650.000,2.000,0.456,0.574
13.000,1.000,126.000,2.000,118.539,1.000,660.000,2.000,0.552,0.690
13.000,1.000,127.000,2.000,119.472,1.000,670.000,2.000,0.476,0.723
13.000,1.000,128.000,2.000,120.269,0.000,670.000,2.000,0.533,0.602
13.000,1.000,129.000,2.000,121.161,0.000,670.000,2.000,0.552,0.638
13.000,1.000,130.000,2.000,122.064,1.000,680.000,2.000,0.616,0.627
13.000,1.000,131.000,2.000,122.826,1.000,690.000,2.000,0.497,0.589
13.000,1.000,132.000,2.000,123.643,0.000,690.000,2.000,0.488,0.500
13.000,1.000,133.000,2.000,124.736,0.000,690.000,2.000,0.460,0.437
13.000,1.000,134.000,1.000,125.413,1.000,700.000,2.000,0.460,0.347
13.000,1.000,135.000,1.000,126.215,1.000,710.000,2.000,0.398,0.447
13.000,1.000,136.000,1.000,126.972,0.000,710.000,2.000,0.491,0.435
13.000,1.000,137.000,1.000,127.885,1.000,720.000,2.000,0.453,0.406
13.000,1.000,138.000,1.000,128.752,1.000,730.000,2.000,0.477,0.543
13.000,1.000,139.000,1.000,129.683,1.000,740.000,2.000,0.463,0.524
13.000,1.000,140.000,1.000,130.482,1.000,750.000,2.000,0.571,0.561
13.000,1.000,141.000,1.000,131.299,1.000,760.000,2.000,0.547,0.584
13.000,1.000,142.000,1.000,132.061,1.000,770.000,2.000,0.665,0.592
13.000,1.000,143.000,1.000,132.848,1.000,780.000,2.000,0.546,0.593
13.000,1.000,144.000,1.000,133.690,1.000,790.000,2.000,0.596,0.511
13.000,1.000,145.000,1.000,134.492,1.000,800.000,2.000,0.460,0.380
