id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s
13.000,3.000,1.000,2.000,18.412,1.000,10.000,2.000,0.565,0.696
13.000,3.000,2.000,2.000,19.354,1.000,20.000,2.000,0.481,0.749
13.000,3.000,3.000,2.000,20.262,1.000,30.000,2.000,0.426,0.734
13.000,3.000,4.000,2.000,21.189,0.000,30.000,2.000,0.375,0.749
13.000,3.000,5.000,2.000,22.257,0.000,30.000,2.000,0.363,0.612
13.000,3.000,6.000,1.000,23.159,1.000,40.000,2.000,0.331,0.469
13.000,3.000,7.000,1.000,24.097,0.000,40.000,2.000,0.269,0.480
13.000,3.000,8.000,1.000,25.019,1.000,50.000,2.000,0.322,0.441
13.000,3.000,9.000,1.000,25.907,1.000,60.000,2.000,0.365,0.559
13.000,3.000,10.000,1.000,26.754,0.000,60.000,2.000,0.369,0.626
13.000,3.000,11.000,1.000,27.639,0.000,60.000,2.000,0.367,0.651
13.000,3.000,12.000,1.000,28.648,1.000,70.000,2.000,0.290,0.619
13.000,3.000,13.000,1.000,29.517,0.000,70.000,2.000,0.330,0.569
13.000,3.000,14.000,1.000,30.339,0.000,70.000,2.000,0.441,0.482
13.000,3.000,15.000,2.000,31.182,1.000,80.000,2.000,0.464,0.537
13.000,3.000,16.000,2.000,32.046,0.000,80.000,2.000,0.485,0.394
13.000,3.000,17.000,2.000,32.854,1.000,90.000,2.000,0.449,0.330
13.000,3.000,18.000,2.000,33.758,0.000,90.000,2.000,0.257,0.381
13.000,3.000,19.000,2.000,34.510,1.000,100.000,2.000,0.394,0.376
13.000,3.000,20.000,2.000,35.322,0.000,100.000,2.000,0.423,0.431
13.000,3.000,21.000,2.000,36.079,1.000,110.000,2.000,0.367,0.545
13.000,3.000,22.000,2.000,36.877,1.000,120.000,2.000,0.321,0.571
13.000,3.000,23.000,2.000,37.731,1.000,130.000,2.000,0.330,0.595
13.000,3.000,24.000,2.000,38.604,1.000,140.000,2.000,0.396,0.559
13.000,3.000,25.000,2.000,39.446,0.000,140.000,2.000,0.435,0.531
13.000,3.000,26.000,2.000,40.093,0.000,140.000,2.000,0.440,0.577
13.000,3.000,27.000,2.000,41.122,1.000,150.000,2.000,0.525,0.506
13.000,3.000,28.000,2.000,42.010,0.000,150.000,2.000,0.472,0.510
13.000,3.000,29.000,2.000,42.840,0.000,150.000,2.000,0.516,0.629
13.000,3.000,30.000,2.000,43.672,1.000,160.000,2.000,0.478,0.531
13.000,3.000,31.000,2.000,44.518,0.000,160.000,2.000,0.570,0.202
13.000,3.000,32.000,2.000,45.295,0.000,160.000,2.000,0.598,0.279
13.000,3.000,33.000,1.000,46.072,0.000,160.000,2.000,0.579,0.258
13.000,3.000,34.000,1.000,47.150,1.000,170.000,2.000,0.546,0.294
13.000,3.000,35.000,1.000,48.054,0.000,170.000,2.000,0.392,0.352
13.000,3.000,36.000,1.000,48.943,1.000,180.000,2.000,0.520,0.426
13.000,3.000,37.000,1.000,49.843,0.000,180.000,2.000,0.555,0.430
13.000,3.000,38.000,1.000,50.606,0.000,180.000,2.000,0.579,0.410
13.000,3.000,39.000,2.000,51.328,0.000,180.000,2.000,0.663,0.422
13.000,3.000,40.000,2.000,52.181,0.000,180.000,2.000,0.668,0.486
13.000,3.000,41.000,2.000,53.059,0.000,180.000,2.000,0.492,0.434
13.000,3.000,42.000,1.000,53.814,0.000,180.000,2.000,0.477,0.324
13.000,3.000,43.000,1.000,54.574,0.000,180.000,2.000,0.438,0.340
13.000,3.000,44.000,2.000,55.489,0.000,180.000,2.000,0.339,0.330
13.000,3.000,45.000,2.000,56.312,0.000,180.000,2.000,0.376,0.331
13.000,3.000,46.000,1.000,57.401,0.000,180.000,2.000,0.322,0.311
13.000,3.000,47.000,1.000,58.295,0.000,180.000,2.000,0.314,0.258
13.000,3.000,48.000,1.000,59.023,0.000,180.000,2.000,0.313,0.293
13.000,3.000,49.000,2.000,59.750,1.000,190.000,2.000,0.454,0.406
13.000,3.000,50.000,2.000,60.582,0.000,190.000,2.000,0.500,0.417
13.000,3.000,51.000,2.000,61.495,0.000,190.000,2.000,0.459,0.360
13.000,3.000,52.000,2.000,62.252,0.000,190.000,2.000,0.480,0.558
13.000,3.000,53.000,1.000,62.980,0.000,190.000,2.000,0.463,0.549
13.000,3.000,54.000,1.000,63.705,0.000,190.000,2.000,0.409,0.627
13.000,3.000,55.000,1.000,64.474,1.000,200.000,2.000,0.331,0.581
13.000,3.000,56.000,1.000,65.388,0.000,200.000,2.000,0.464,0.651
13.000,3.000,57.000,1.000,66.257,0.000,200.000,2.000,0.419,0.470
13.000,3.000,58.000,1.000,67.475,0.000,200.000,2.000,0.390,0.479
13.000,3.000,59.000,1.000,68.399,0.000,200.000,2.000,0.405,0.489
13.000,3.000,60.000,2.000,69.222,1.000,210.000,2.000,0.423,0.548
13.000,3.000,61.000,2.000,70.016,1.000,220.000,2.000,0.583,0.521
13.000,3.000,62.000,2.000,70.788,1.000,230.000,2.000,0.542,0.530
13.000,3.000,63.000,2.000,71.620,1.000,240.000,2.000,0.579,0.476
13.000,3.000,64.000,2.000,72.462,1.000,250.000,2.000,0.470,0.371
13.000,3.000,65.000,2.000,73.220,1.000,260.000,2.000,0.635,0.486
13.000,3.000,66.000,2.000,73.893,0.000,260.000,2.000,0.578,0.486
13.000,3.000,67.000,2.000,74.746,0.000,260.000,2.000,0.653,0.379
13.000,3.000,68.000,2.000,75.533,1.000,270.000,2.000,0.688,0.303
13.000,3.000,69.000,2.000,76.355,0.000,270.000,2.000,0.600,0.370
13.000,3.000,70.000,2.000,77.132,0.000,270.000,2.000,0.465,0.286
13.000,3.000,71.000,2.000,78.163,0.000,270.000,2.000,0.547,0.362
13.000,3.000,72.000,1.000,78.825,1.000,280.000,2.000,0.509,0.347
13.000,3.000,73.000,1.000,79.563,0.000,280.000,2.000,0.395,0.500
13.000,3.000,74.000,1.000,80.358,0.000,280.000,2.000,0.406,0.652
13.000,3.000,75.000,1.000,81.146,0.000,280.000,2.000,0.466,0.630
13.000,3.000,76.000,1.000,81.950,1.000,290.000,2.000,0.470,0.693
13.000,3.000,77.000,1.000,82.801,0.000,290.000,2.000,0.263,0.549
13.000,3.000,78.000,1.000,83.568,0.000,290.000,2.000,0.307,0.613
13.000,3.000,79.000,1.000,84.289,0.000,290.000,2.000,0.297,0.694
13.000,3.000,80.000,2.000,85.066,1.000,300.000,2.000,0.336,0.627
13.000,3.000,81.000,2.000,85.795,1.000,310.000,2.000,0.293,0.698
13.000,3.000,82.000,2.000,86.584,1.000,320.000,2.000,0.432,0.714
13.000,3.000,83.000,2.000,87.404,1.000,330.000,2.000,0.489,0.643
13.000,3.000,84.000,2.000,88.304,1.000,340.000,2.000,0.462,0.527
13.000,3.000,85.000,2.000,89.143,1.000,350.000,2.000,0.518,0.541
13.000,3.000,86.000,2.000,89.983,0.000,350.000,2.000,0.644,0.541
13.000,3.000,87.000,2.000,90.717,1.000,360.000,2.000,0.513,0.498
13.000,3.000,88.000,2.000,91.541,1.000,370.000,2.000,0.513,0.503
13.000,3.000,89.000,2.000,92.362,1.000,380.000,2.000,0.532,0.505
13.000,3.000,90.000,2.000,93.165,1.000,390.000,2.000,0.452,0.520
13.000,3.000,91.000,2.000,93.984,0.000,390.000,2.000,0.341,0.521
13.000,3.000,92.000,2.000,94.758,1.000,400.000,2.000,0.321,0.466
13.000,3.000,93.000,2.000,95.544,0.000,400.000,2.000,0.287,0.374
13.000,3.000,94.000,2.000,96.387,0.000,400.000,2.000,0.365,0.381
13.000,3.000,95.000,2.000,97.141,1.000,410.000,2.000,0.429,0.467
13.000,3.000,96.000,2.000,97.956,1.000,420.000,2.000,0.278,0.541
13.000,3.000,97.000,2.000,98.831,0.000,420.000,2.000,0.316,0.641
13.000,3.000,98.000,2.000,99.545,1.000,430.000,2.000,0.435,0.537
13.000,3.000,99.000,2.000,100.394,1.000,440.000,2.000,0.260,0.603
13.000,3.000,100.000,2.000,101.268,0.000,440.000,2.000,0.341,0.618
13.000,3.000,101.000,2.000,102.027,1.000,450.000,2.000,0.343,0.685
13.000,3.000,102.000,2.000,102.866,1.000,460.000,2.000,0.437,0.589
13.000,3.000,103.000,2.000,103.706,0.000,460.000,2.000,0.519,0.619
13.000,3.000,104.000,2.000,104.434,1.000,470.000,2.000,0.405,0.632
13.000,3.000,105.000,2.000,105.248,0.000,470.000,2.000,0.398,0.630
13.000,3.000,106.000,2.000,106.002,1.000,480.000,2.000,0.505,0.475
13.000,3.000,107.000,2.000,106.796,1.000,490.000,2.000,0.607,0.573
13.000,3.000,108.000,2.000,107.616,0.000,490.000,2.000,0.603,0.605
13.000,3.000,109.000,2.000,108.400,1.000,500.000,2.000,0.622,0.427
13.000,3.000,110.000,2.000,109.224,0.000,500.000,2.000,0.648,0.491
13.000,3.000,111.000,2.000,109.888,1.000,510.000,2.000,0.564,0.425
13.000,3.000,112.000,2.000,110.617,0.000,510.000,2.000,0.579,0.422
13.000,3.000,113.000,2.000,111.341,0.000,510.000,2.000,0.488,0.470
13.000,3.000,114.000,2.000,112.140,0.000,510.000,2.000,0.459,0.473
13.000,3.000,115.000,2.000,112.788,0.000,510.000,2.000,0.481,0.488
13.000,3.000,116.000,1.000,113.517,1.000,520.000,2.000,0.416,0.601
13.000,3.000,117.000,1.000,114.221,0.000,520.000,2.000,0.316,0.622
13.000,3.000,118.000,1.000,114.905,1.000,530.000,2.000,0.343,0.585
13.000,3.000,119.000,1.000,115.563,0.000,530.000,2.000,0.507,0.469
13.000,3.000,120.000,1.000,116.217,0.000,530.000,2.000,0.534,0.489
13.000,3.000,121.000,1.000,117.308,0.000,530.000,2.000,0.567,0.411
13.000,3.000,122.000,1.000,118.092,1.000,540.000,2.000,0.506,0.331
13.000,3.000,123.000,1.000,118.892,0.000,540.000,2.000,0.470,0.337
13.000,3.000,124.000,1.000,119.595,1.000,550.000,2.000,0.480,0.438
13.000,3.000,125.000,1.000,120.394,1.000,560.000,2.000,0.619,0.487
13.000,3.000,126.000,1.000,121.149,0.000,560.000,2.000,0.636,0.409
13.000,3.000,127.000,1.000,121.842,0.000,560.000,2.000,0.467,0.425
13.000,3.000,128.000,1.000,122.531,0.000,560.000,2.000,0.455,0.433
13.000,3.000,129.000,1.000,123.451,1.000,570.000,2.000,0.398,0.438
13.000,3.000,130.000,1.000,124.371,0.000,570.000,2.000,0.437,0.351
13.000,3.000,131.000,1.000,125.089,0.000,570.000,2.000,0.477,0.373
13.000,3.000,132.000,1.000,125.803,1.000,580.000,2.000,0.604,0.400
13.000,3.000,133.000,1.000,126.652,1.000,590.000,2.000,0.635,0.393
13.000,3.000,134.000,1.000,127.466,0.000,590.000,2.000,0.649,0.332
13.000,3.000,135.000,1.000,128.200,0.000,590.000,2.000,0.541,0.272
13.000,3.000,136.000,1.000,128.889,0.000,590.000,2.000,0.438,0.328
13.000,3.000,137.000,1.000,129.577,0.000,590.000,2.000,0.469,0.391
13.000,3.000,138.000,2.000,130.220,0.000,590.000,2.000,0.497,0.345
13.000,3.000,139.000,2.000,130.939,0.000,590.000,2.000,0.569,0.262
13.000,3.000,140.000,1.000,131.758,1.000,600.000,2.000,0.513,0.289
13.000,3.000,141.000,1.000,132.442,0.000,600.000,2.000,0.387,0.359
13.000,3.000,142.000,1.000,133.045,0.000,600.000,2.000,0.446,0.430
13.000,3.000,143.000,1.000,133.770,1.000,610.000,2.000,0.416,0.471
13.000,3.000,144.000,1.000,134.558,1.000,620.000,2.000,0.547,0.558
13.000,3.000,145.000,1.000,135.230,0.000,620.000,2.000,0.556,0.591
13.000,3.000,146.000,1.000,136.025,1.000,630.000,2.000,0.631,0.644
13.000,3.000,147.000,1.000,137.046,1.000,640.000,2.000,0.679,0.587
13.000,3.000,148.000,1.000,137.930,1.000,650.000,2.000,0.607,0.560
13.000,3.000,149.000,1.000,138.810,0.000,650.000,2.000,0.641,0.490
13.000,3.000,150.000,1.000,139.695,1.000,660.000,2.000,0.610,0.516
13.000,3.000,151.000,1.000,140.484,1.000,670.000,2.000,0.723,0.514
13.000,3.000,152.000,1.000,141.278,1.000,680.000,2.000,0.601,0.512
13.000,3.000,153.000,1.000,142.058,1.000,690.000,2.000,0.656,0.402
13.000,3.000,154.000,1.000,142.867,1.000,700.000,2.000,0.676,0.354
13.000,3.000,155.000,1.000,143.687,1.000,710.000,2.000,0.608,0.325
13.000,3.000,156.000,1.000,144.536,1.000,720.000,2.000,0.651,0.506
13.000,3.000,157.000,1.000,145.335,0.000,720.000,2.000,0.666,0.404
13.000,3.000,158.000,1.000,146.135,1.000,730.000,2.000,0.597,0.473
13.000,3.000,159.000,1.000,146.894,1.000,740.000,2.000,0.580,0.586
13.000,3.000,160.000,1.000,147.714,0.000,740.000,2.000,0.605,0.491
13.000,3.000,161.000,1.000,148.422,0.000,740.000,2.000,0.482,0.452
13.000,3.000,162.000,1.000,149.322,0.000,740.000,2.000,0.496,0.479
13.000,3.000,163.000,2.000,150.066,0.000,740.000,2.000,0.452,0.448
13.000,3.000,164.000,2.000,150.880,1.000,750.000,2.000,0.518,0.504
13.000,3.000,165.000,2.000,151.700,1.000,760.000,2.000,0.718,0.579
13.000,3.000,166.000,2.000,152.515,1.000,770.000,2.000,0.734,0.528
13.000,3.000,167.000,2.000,153.369,0.000,770.000,2.000,0.712,0.512
13.000,3.000,168.000,2.000,154.249,1.000,780.000,2.000,0.730,0.493
13.000,3.000,169.000,2.000,154.994,1.000,790.000,2.000,0.669,0.494
13.000,3.000,170.000,2.000,155.792,1.000,800.000,2.000,0.582,0.531
13.000,3.000,171.000,2.000,156.575,0.000,800.000,2.000,0.626,0.490
13.000,3.000,172.000,2.000,157.309,0.000,800.000,2.000,0.669,0.501
13.000,3.000,173.000,2.000,158.113,0.000,800.000,2.000,0.534,0.574
13.000,3.000,174.000,2.000,159.058,0.000,800.000,2.000,0.501,0.674
13.000,3.000,175.000,1.000,159.903,1.000,810.000,2.000,0.551,0.634
13.000,3.000,176.000,1.000,160.712,1.000,820.000,2.000,0.494,0.663
13.000,3.000,177.000,1.000,161.597,0.000,820.000,2.000,0.444,0.512
13.000,3.000,178.000,1.000,162.446,0.000,820.000,2.000,0.402,0.413
13.000,3.000,179.000,2.000,163.286,1.000,830.000,2.000,0.382,0.465
13.000,3.000,180.000,2.000,164.145,0.000,830.000,2.000,0.389,0.426
13.000,3.000,181.000,2.000,164.995,1.000,840.000,2.000,0.353,0.316
13.000,3.000,182.000,2.000,165.854,1.000,850.000,2.000,0.493,0.324
13.000,3.000,183.000,2.000,166.764,1.000,860.000,2.000,0.404,0.341
13.000,3.000,184.000,2.000,167.599,1.000,870.000,2.000,0.251,0.298
13.000,3.000,185.000,2.000,168.538,0.000,870.000,2.000,0.297,0.255
13.000,3.000,186.000,2.000,169.444,0.000,870.000,2.000,0.329,0.291
13.000,3.000,187.000,1.000,170.298,0.000,870.000,2.000,0.390,0.341
13.000,3.000,188.000,1.000,171.215,1.000,880.000,2.000,0.435,0.346
13.000,3.000,189.000,1.000,172.017,1.000,890.000,2.000,0.326,0.280
13.000,3.000,190.000,1.000,172.882,0.000,890.000,2.000,0.304,0.301
13.000,3.000,191.000,1.000,173.806,0.000,890.000,2.000,0.263,0.324
13.000,3.000,192.000,1.000,174.792,0.000,890.000,2.000,0.302,0.270
13.000,3.000,193.000,2.000,175.626,0.000,890.000,2.000,0.441,0.311
13.000,3.000,194.000,1.000,176.431,1.000,900.000,2.000,0.467,0.331
13.000,3.000,195.000,1.000,177.315,1.000,910.000,2.000,0.358,0.424
13.000,3.000,196.000,1.000,178.205,1.000,920.000,2.000,0.435,0.455
13.000,3.000,197.000,1.000,179.069,0.000,920.000,2.000,0.429,0.468
13.000,3.000,198.000,1.000,179.869,0.000,920.000,2.000,0.363,0.443
13.000,3.000,199.000,1.000,180.668,1.000,930.000,2.000,0.495,0.477
13.000,3.000,200.000,1.000,181.406,1.000,940.000,2.000,0.632,0.527
13.000,3.000,201.000,1.000,182.277,1.000,950.000,2.000,0.680,0.345
13.000,3.000,202.000,1.000,183.156,1.000,960.000,2.000,0.642,0.295
13.000,3.000,203.000,1.000,184.011,0.000,960.000,2.000,0.562,0.330
13.000,3.000,204.000,1.000,184.870,0.000,960.000,2.000,0.576,0.353
13.000,3.000,205.000,2.000,185.689,0.000,960.000,2.000,0.632,0.358
13.000,3.000,206.000,1.000,186.549,0.000,960.000,2.000,0.700,0.314
13.000,3.000,207.000,2.000,187.302,0.000,960.000,2.000,0.645,0.342
13.000,3.000,208.000,2.000,187.941,1.000,970.000,2.000,0.648,0.258
13.000,3.000,209.000,2.000,188.795,0.000,970.000,2.000,0.547,0.353
13.000,3.000,210.000,2.000,189.479,0.000,970.000,2.000,0.591,0.286
13.000,3.000,211.000,2.000,190.158,0.000,970.000,2.000,0.440,0.351
13.000,3.000,212.000,1.000,190.987,0.000,970.000,2.000,0.447,0.348
13.000,3.000,213.000,2.000,191.937,0.000,970.000,2.000,0.433,0.306
13.000,3.000,214.000,1.000,192.766,1.000,980.000,2.000,0.507,0.299
13.000,3.000,215.000,1.000,193.570,1.000,990.000,2.000,0.505,0.276
13.000,3.000,216.000,1.000,194.299,1.000,1000.000,2.000,0.544,0.334
13.000,3.000,217.000,1.000,195.038,0.000,1000.000,2.000,0.509,0.346
13.000,3.000,218.000,1.000,195.818,0.000,1000.000,2.000,0.501,0.301
13.000,3.000,219.000,1.000,196.541,0.000,1000.000,2.000,0.400,0.387
13.000,3.000,220.000,1.000,197.456,0.000,1000.000,2.000,0.276,0.554
13.000,3.000,221.000,1.000,198.250,0.000,1000.000,2.000,0.347,0.555
13.000,3.000,222.000,2.000,199.099,0.000,1000.000,2.000,0.444,0.673
13.000,3.000,223.000,1.000,199.797,0.000,1000.000,2.000,0.424,0.620
13.000,3.000,224.000,2.000,200.481,1.000,1010.000,2.000,0.458,0.677
13.000,3.000,225.000,2.000,201.491,0.000,1010.000,2.000,0.427,0.725
13.000,3.000,226.000,2.000,202.547,1.000,1020.000,2.000,0.488,0.743
13.000,3.000,227.000,2.000,203.446,0.000,1020.000,2.000,0.443,0.654
13.000,3.000,228.000,2.000,204.386,1.000,1030.000,2.000,0.468,0.619
13.000,3.000,229.000,2.000,205.266,1.000,1040.000,2.000,0.466,0.486
13.000,3.000,230.000,2.000,206.085,0.000,1040.000,2.000,0.322,0.526
13.000,3.000,231.000,2.000,206.920,1.000,1050.000,2.000,0.373,0.706
13.000,3.000,232.000,2.000,207.823,0.000,1050.000,2.000,0.371,0.657
13.000,3.000,233.000,2.000,208.693,1.000,1060.000,2.000,0.349,0.690
13.000,3.000,234.000,2.000,209.619,1.000,1070.000,2.000,0.366,0.698
13.000,3.000,235.000,2.000,210.483,1.000,1080.000,2.000,0.416,0.511
13.000,3.000,236.000,2.000,211.343,1.000,1090.000,2.000,0.421,0.592
13.000,3.000,237.000,2.000,212.227,0.000,1090.000,2.000,0.371,0.588
13.000,3.000,238.000,2.000,213.247,1.000,1100.000,2.000,0.433,0.537
13.000,3.000,239.000,2.000,214.202,0.000,1100.000,2.000,0.418,0.446
13.000,3.000,240.000,2.000,215.117,0.000,1100.000,2.000,0.373,0.449
13.000,3.000,241.000,1.000,215.871,0.000,1100.000,2.000,0.348,0.432
13.000,3.000,242.000,1.000,216.706,0.000,1100.000,2.000,0.292,0.469
13.000,3.000,243.000,2.000,217.435,0.000,1100.000,2.000,0.374,0.391
13.000,3.000,244.000,2.000,218.158,0.000,1100.000,2.000,0.450,0.325
13.000,3.000,245.000,1.000,218.907,0.000,1100.000,2.000,0.348,0.301
13.000,3.000,246.000,1.000,219.605,1.000,1110.000,2.000,0.364,0.382
13.000,3.000,247.000,1.000,220.465,1.000,1120.000,2.000,0.353,0.341
