id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s,key_d,key_f
7.000,1.000,1.000,4.000,2.372,0.000,0.000,4.000,0.619,0.660,0.675,0.434
7.000,1.000,2.000,2.000,4.868,1.000,10.000,4.000,0.424,0.720,0.706,0.338
7.000,1.000,3.000,1.000,7.460,1.000,20.000,4.000,0.431,0.635,0.722,0.449
7.000,1.000,4.000,2.000,8.988,1.000,30.000,4.000,0.468,0.745,0.633,0.575
7.000,1.000,5.000,2.000,9.900,1.000,40.000,4.000,0.526,0.716,0.668,0.561
7.000,1.000,6.000,1.000,11.036,0.000,40.000,4.000,0.486,0.654,0.704,0.635
7.000,1.000,7.000,2.000,11.796,1.000,50.000,4.000,0.479,0.540,0.694,0.671
7.000,1.000,8.000,3.000,13.284,1.000,60.000,4.000,0.541,0.450,0.569,0.703
7.000,1.000,9.000,3.000,14.660,1.000,70.000,4.000,0.506,0.542,0.497,0.739
7.000,1.000,10.000,4.000,15.612,1.000,80.000,4.000,0.536,0.562,0.504,0.721
7.000,1.000,11.000,2.000,17.236,1.000,90.000,4.000,0.514,0.655,0.531,0.722
7.000,1.000,12.000,2.000,18.396,1.000,100.000,4.000,0.539,0.593,0.495,0.695
7.000,1.000,13.000,3.000,19.572,1.000,110.000,4.000,0.411,0.685,0.519,0.743
7.000,1.000,14.000,3.000,20.524,0.000,110.000,4.000,0.445,0.579,0.447,0.695
7.000,1.000,15.000,1.000,21.628,0.000,110.000,4.000,0.396,0.572,0.426,0.605
7.000,1.000,16.000,4.000,22.588,1.000,120.000,4.000,0.259,0.552,0.413,0.566
7.000,1.000,17.000,4.000,23.852,1.000,130.000,4.000,0.296,0.472,0.283,0.600
7.000,1.000,18.000,3.000,24.972,0.000,130.000,4.000,0.272,0.566,0.287,0.665
7.000,1.000,19.000,2.000,25.740,0.000,130.000,4.000,0.303,0.501,0.344,0.708
7.000,1.000,20.000,1.000,27.108,0.000,130.000,4.000,0.260,0.363,0.288,0.730
7.000,1.000,21.000,1.000,28.020,0.000,130.000,4.000,0.256,0.419,0.310,0.650
7.000,1.000,22.000,2.000,28.876,1.000,140.000,4.000,0.268,0.414,0.347,0.623
7.000,1.000,23.000,2.000,29.684,1.000,150.000,4.000,0.435,0.377,0.322,0.588
7.000,1.000,24.000,3.000,30.860,1.000,160.000,4.000,0.428,0.482,0.277,0.555
7.000,1.000,25.000,3.000,31.916,0.000,160.000,4.000,0.510,0.396,0.331,0.554
7.000,1.000,26.000,4.000,32.788,0.000,160.000,4.000,0.524,0.347,0.316,0.674
7.000,1.000,27.000,2.000,33.908,1.000,170.000,4.000,0.554,0.476,0.386,0.710
7.000,1.000,28.000,2.000,35.132,1.000,180.000,4.000,0.305,0.519,0.325,0.650
7.000,1.000,29.000,2.000,35.995,0.000,180.000,4.000,0.387,0.646,0.265,0.636
7.000,1.000,30.000,3.000,37.451,1.000,190.000,4.000,0.391,0.434,0.353,0.673
7.000,1.000,31.000,2.000,38.819,0.000,190.000,4.000,0.389,0.400,0.337,0.675
7.000,1.000,32.000,1.000,39.587,0.000,190.000,4.000,0.315,0.575,0.427,0.563
7.000,1.000,33.000,3.000,40.579,1.000,200.000,4.000,0.322,0.603,0.510,0.469
7.000,1.000,34.000,3.000,41.675,0.000,200.000,4.000,0.321,0.643,0.452,0.382
7.000,1.000,35.000,4.000,43.235,0.000,200.000,4.000,0.260,0.654,0.526,0.325
7.000,1.000,36.000,4.000,44.715,1.000,210.000,4.000,0.322,0.510,0.493,0.250
7.000,1.000,37.000,4.000,45.947,0.000,210.000,4.000,0.400,0.460,0.531,0.274
7.000,1.000,38.000,3.000,46.651,1.000,220.000,4.000,0.382,0.448,0.645,0.299
7.000,1.000,39.000,3.000,47.387,0.000,220.000,4.000,0.433,0.538,0.556,0.396
7.000,1.000,40.000,2.000,48.171,0.000,220.000,4.000,0.378,0.526,0.488,0.491
7.000,1.000,41.000,2.000,49.331,0.000,220.000,4.000,0.343,0.561,0.422,0.508
7.000,1.000,42.000,2.000,51.123,1.000,230.000,4.000,0.298,0.485,0.444,0.658
7.000,1.000,43.000,2.000,52.187,1.000,240.000,4.000,0.407,0.571,0.422,0.594
7.000,1.000,44.000,4.000,53.715,0.000,240.000,4.000,0.267,0.361,0.425,0.487
7.000,1.000,45.000,2.000,54.995,0.000,240.000,4.000,0.284,0.275,0.324,0.502
7.000,1.000,46.000,1.000,56.075,0.000,240.000,4.000,0.316,0.287,0.399,0.543
7.000,1.000,47.000,1.000,57.475,0.000,240.000,4.000,0.326,0.348,0.361,0.526
7.000,1.000,48.000,2.000,58.379,1.000,250.000,4.000,0.497,0.381,0.415,0.559
7.000,1.000,49.000,2.000,59.403,1.000,260.000,4.000,0.474,0.368,0.393,0.498
7.000,1.000,50.000,4.000,60.963,0.000,260.000,4.000,0.504,0.371,0.429,0.556
7.000,1.000,51.000,2.000,63.219,1.000,270.000,4.000,0.499,0.374,0.609,0.594
7.000,1.000,52.000,2.000,63.987,0.000,270.000,4.000,0.500,0.477,0.587,0.556
7.000,1.000,53.000,2.000,64.987,0.000,270.000,4.000,0.266,0.444,0.519,0.564
7.000,1.000,54.000,2.000,65.779,1.000,280.000,4.000,0.251,0.641,0.489,0.456
7.000,1.000,55.000,2.000,66.499,0.000,280.000,4.000,0.322,0.740,0.518,0.463
7.000,1.000,56.000,4.000,69.107,1.000,290.000,4.000,0.428,0.524,0.547,0.395
7.000,1.000,57.000,3.000,71.043,1.000,300.000,4.000,0.383,0.624,0.658,0.461
7.000,1.000,58.000,2.000,73.058,0.000,300.000,4.000,0.377,0.650,0.608,0.556
7.000,1.000,59.000,3.000,73.858,0.000,300.000,4.000,0.517,0.692,0.685,0.559
7.000,1.000,60.000,4.000,74.754,1.000,310.000,4.000,0.563,0.512,0.718,0.631
7.000,1.000,61.000,4.000,75.746,1.000,320.000,4.000,0.653,0.476,0.585,0.568
7.000,1.000,62.000,3.000,76.850,0.000,320.000,4.000,0.596,0.459,0.401,0.509
7.000,1.000,63.000,4.000,78.042,0.000,320.000,4.000,0.689,0.348,0.271,0.469
7.000,1.000,64.000,4.000,79.466,1.000,330.000,4.000,0.697,0.449,0.361,0.517
7.000,1.000,65.000,2.000,80.866,0.000,330.000,4.000,0.581,0.478,0.374,0.562
7.000,1.000,66.000,3.000,81.538,1.000,340.000,4.000,0.572,0.494,0.273,0.535
7.000,1.000,67.000,4.000,82.938,1.000,350.000,4.000,0.547,0.479,0.294,0.571
7.000,1.000,68.000,4.000,84.650,1.000,360.000,4.000,0.571,0.442,0.388,0.613
7.000,1.000,69.000,2.000,85.954,0.000,360.000,4.000,0.594,0.486,0.344,0.678
7.000,1.000,70.000,4.000,88.162,1.000,370.000,4.000,0.661,0.533,0.251,0.467
7.000,1.000,71.000,1.000,89.450,1.000,380.000,4.000,0.722,0.453,0.361,0.559
7.000,1.000,72.000,4.000,90.274,1.000,390.000,4.000,0.603,0.504,0.503,0.665
7.000,1.000,73.000,1.000,91.034,0.000,390.000,4.000,0.621,0.550,0.482,0.616
7.000,1.000,74.000,4.000,92.274,0.000,390.000,4.000,0.668,0.571,0.532,0.702
7.000,1.000,75.000,1.000,93.386,1.000,400.000,4.000,0.531,0.535,0.478,0.651
7.000,1.000,76.000,1.000,94.442,0.000,400.000,4.000,0.663,0.632,0.485,0.504
7.000,1.000,77.000,3.000,95.666,1.000,410.000,4.000,0.748,0.689,0.443,0.557
7.000,1.000,78.000,1.000,96.858,1.000,420.000,4.000,0.699,0.713,0.438,0.558
7.000,1.000,79.000,3.000,97.602,0.000,420.000,4.000,0.648,0.734,0.314,0.660
7.000,1.000,80.000,2.000,98.290,1.000,430.000,4.000,0.667,0.618,0.399,0.658
7.000,1.000,81.000,1.000,99.850,0.000,430.000,4.000,0.611,0.707,0.371,0.572
7.000,1.000,82.000,2.000,100.530,0.000,430.000,4.000,0.575,0.679,0.313,0.658
7.000,1.000,83.000,3.000,101.426,0.000,430.000,4.000,0.479,0.606,0.266,0.636
7.000,1.000,84.000,4.000,102.594,1.000,440.000,4.000,0.527,0.602,0.309,0.681
7.000,1.000,85.000,3.000,104.306,0.000,440.000,4.000,0.516,0.694,0.407,0.569
7.000,1.000,86.000,3.000,106.314,0.000,440.000,4.000,0.470,0.696,0.544,0.561
