id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s
7.000,4.000,1.000,1.000,10.838,1.000,10.000,2.000,0.684,0.578
7.000,4.000,2.000,1.000,12.230,0.000,10.000,2.000,0.713,0.526
7.000,4.000,3.000,1.000,13.286,1.000,20.000,2.000,0.624,0.473
7.000,4.000,4.000,1.000,14.910,1.000,30.000,2.000,0.583,0.605
7.000,4.000,5.000,1.000,16.542,0.000,30.000,2.000,0.496,0.515
7.000,4.000,6.000,1.000,17.350,0.000,30.000,2.000,0.603,0.437
7.000,4.000,7.000,1.000,18.230,1.000,40.000,2.000,0.555,0.479
7.000,4.000,8.000,1.000,20.326,1.000,50.000,2.000,0.573,0.424
7.000,4.000,9.000,1.000,21.086,1.000,60.000,2.000,0.543,0.532
7.000,4.000,10.000,1.000,21.998,1.000,70.000,2.000,0.555,0.632
7.000,4.000,11.000,1.000,22.870,0.000,70.000,2.000,0.600,0.721
7.000,4.000,12.000,1.000,23.814,0.000,70.000,2.000,0.556,0.618
7.000,4.000,13.000,1.000,24.830,1.000,80.000,2.000,0.602,0.563
7.000,4.000,14.000,2.000,26.358,0.000,80.000,2.000,0.594,0.468
7.000,4.000,15.000,1.000,27.854,1.000,90.000,2.000,0.677,0.447
7.000,4.000,16.000,2.000,29.174,0.000,90.000,2.000,0.730,0.413
7.000,4.000,17.000,1.000,30.382,0.000,90.000,2.000,0.744,0.447
7.000,4.000,18.000,1.000,31.102,1.000,100.000,2.000,0.698,0.436
7.000,4.000,19.000,2.000,31.926,1.000,110.000,2.000,0.591,0.502
7.000,4.000,20.000,2.000,33.678,1.000,120.000,2.000,0.556,0.554
7.000,4.000,21.000,2.000,34.454,1.000,130.000,2.000,0.592,0.520
7.000,4.000,22.000,1.000,35.861,1.000,140.000,2.000,0.454,0.539
7.000,4.000,23.000,1.000,36.669,0.000,140.000,2.000,0.448,0.463
7.000,4.000,24.000,1.000,38.237,1.000,150.000,2.000,0.446,0.423
7.000,4.000,25.000,1.000,39.893,0.000,150.000,2.000,0.411,0.504
7.000,4.000,26.000,1.000,41.461,1.000,160.000,2.000,0.455,0.478
7.000,4.000,27.000,1.000,42.453,1.000,170.000,2.000,0.377,0.609
7.000,4.000,28.000,1.000,43.613,0.000,170.000,2.000,0.383,0.602
7.000,4.000,29.000,1.000,44.365,0.000,170.000,2.000,0.336,0.606
7.000,4.000,30.000,1.000,45.165,0.000,170.000,2.000,0.347,0.636
7.000,4.000,31.000,1.000,46.125,1.000,180.000,2.000,0.283,0.678
7.000,4.000,32.000,1.000,47.229,0.000,180.000,2.000,0.355,0.719
7.000,4.000,33.000,1.000,47.981,0.000,180.000,2.000,0.357,0.743
7.000,4.000,34.000,1.000,48.653,0.000,180.000,2.000,0.517,0.690
7.000,4.000,35.000,2.000,50.301,1.000,190.000,2.000,0.478,0.637
7.000,4.000,36.000,2.000,50.973,1.000,200.000,2.000,0.478,0.648
7.000,4.000,37.000,1.000,52.661,1.000,210.000,2.000,0.516,0.515
7.000,4.000,38.000,2.000,54.133,1.000,220.000,2.000,0.583,0.533
7.000,4.000,39.000,2.000,54.885,0.000,220.000,2.000,0.630,0.472
7.000,4.000,40.000,2.000,55.773,1.000,230.000,2.000,0.530,0.426
7.000,4.000,41.000,2.000,56.493,0.000,230.000,2.000,0.682,0.391
7.000,4.000,42.000,2.000,57.245,0.000,230.000,2.000,0.734,0.282
7.000,4.000,43.000,2.000,58.613,1.000,240.000,2.000,0.682,0.252
7.000,4.000,44.000,2.000,59.549,0.000,240.000,2.000,0.676,0.292
7.000,4.000,45.000,2.000,60.333,0.000,240.000,2.000,0.517,0.398
7.000,4.000,46.000,2.000,61.629,1.000,250.000,2.000,0.521,0.455
7.000,4.000,47.000,2.000,62.373,1.000,260.000,2.000,0.617,0.489
7.000,4.000,48.000,2.000,63.125,0.000,260.000,2.000,0.527,0.352
7.000,4.000,49.000,1.000,64.613,1.000,270.000,2.000,0.519,0.386
7.000,4.000,50.000,2.000,65.861,0.000,270.000,2.000,0.542,0.588
7.000,4.000,51.000,2.000,66.565,1.000,280.000,2.000,0.489,0.666
7.000,4.000,52.000,2.000,67.245,1.000,290.000,2.000,0.326,0.732
7.000,4.000,53.000,1.000,68.869,1.000,300.000,2.000,0.439,0.539
7.000,4.000,54.000,1.000,69.541,1.000,310.000,2.000,0.402,0.455
7.000,4.000,55.000,2.000,71.021,1.000,320.000,2.000,0.391,0.528
7.000,4.000,56.000,2.000,72.276,0.000,320.000,2.000,0.390,0.450
7.000,4.000,57.000,1.000,73.197,0.000,320.000,2.000,0.317,0.362
7.000,4.000,58.000,2.000,74.468,1.000,330.000,2.000,0.301,0.364
7.000,4.000,59.000,2.000,75.228,1.000,340.000,2.000,0.265,0.459
7.000,4.000,60.000,2.000,75.900,0.000,340.000,2.000,0.282,0.396
7.000,4.000,61.000,2.000,76.700,1.000,350.000,2.000,0.275,0.445
7.000,4.000,62.000,2.000,77.380,0.000,350.000,2.000,0.338,0.363
7.000,4.000,63.000,2.000,78.124,0.000,350.000,2.000,0.479,0.344
7.000,4.000,64.000,2.000,79.524,0.000,350.000,2.000,0.369,0.346
7.000,4.000,65.000,2.000,80.596,1.000,360.000,2.000,0.496,0.440
7.000,4.000,66.000,2.000,81.916,1.000,370.000,2.000,0.421,0.490
7.000,4.000,67.000,2.000,82.644,1.000,380.000,2.000,0.426,0.446
7.000,4.000,68.000,2.000,84.396,1.000,390.000,2.000,0.437,0.531
7.000,4.000,69.000,2.000,85.324,0.000,390.000,2.000,0.556,0.515
7.000,4.000,70.000,2.000,86.228,0.000,390.000,2.000,0.646,0.493
7.000,4.000,71.000,2.000,87.036,1.000,400.000,2.000,0.690,0.401
7.000,4.000,72.000,2.000,88.572,0.000,400.000,2.000,0.612,0.356
7.000,4.000,73.000,2.000,89.868,1.000,410.000,2.000,0.630,0.465
7.000,4.000,74.000,2.000,90.580,0.000,410.000,2.000,0.681,0.465
7.000,4.000,75.000,2.000,91.300,1.000,420.000,2.000,0.648,0.565
7.000,4.000,76.000,2.000,91.972,0.000,420.000,2.000,0.739,0.482
7.000,4.000,77.000,2.000,92.780,1.000,430.000,2.000,0.626,0.402
7.000,4.000,78.000,2.000,94.124,1.000,440.000,2.000,0.669,0.360
7.000,4.000,79.000,2.000,94.980,0.000,440.000,2.000,0.629,0.381
7.000,4.000,80.000,2.000,95.748,0.000,440.000,2.000,0.712,0.415
7.000,4.000,81.000,2.000,97.156,1.000,450.000,2.000,0.640,0.445
7.000,4.000,82.000,2.000,97.812,0.000,450.000,2.000,0.735,0.478
7.000,4.000,83.000,2.000,98.532,0.000,450.000,2.000,0.597,0.458
7.000,4.000,84.000,2.000,99.404,1.000,460.000,2.000,0.519,0.572
7.000,4.000,85.000,2.000,101.148,0.000,460.000,2.000,0.538,0.552
7.000,4.000,86.000,2.000,101.796,1.000,470.000,2.000,0.594,0.511
7.000,4.000,87.000,1.000,103.252,0.000,470.000,2.000,0.553,0.438
7.000,4.000,88.000,2.000,103.988,0.000,470.000,2.000,0.645,0.348
7.000,4.000,89.000,2.000,104.724,0.000,470.000,2.000,0.632,0.354
7.000,4.000,90.000,2.000,105.788,0.000,470.000,2.000,0.734,0.353
7.000,4.000,91.000,2.000,106.508,0.000,470.000,2.000,0.701,0.441
7.000,4.000,92.000,2.000,107.444,1.000,480.000,2.000,0.737,0.527
7.000,4.000,93.000,2.000,109.491,0.000,480.000,2.000,0.747,0.373
7.000,4.000,94.000,1.000,111.355,1.000,490.000,2.000,0.722,0.549
7.000,4.000,95.000,2.000,112.019,0.000,490.000,2.000,0.656,0.665
7.000,4.000,96.000,2.000,113.195,0.000,490.000,2.000,0.548,0.652
7.000,4.000,97.000,2.000,114.163,1.000,500.000,2.000,0.570,0.748
7.000,4.000,98.000,2.000,115.771,0.000,500.000,2.000,0.546,0.664
7.000,4.000,99.000,2.000,116.699,0.000,500.000,2.000,0.604,0.653
7.000,4.000,100.000,2.000,117.515,1.000,510.000,2.000,0.586,0.511
7.000,4.000,101.000,2.000,118.395,1.000,520.000,2.000,0.536,0.388
7.000,4.000,102.000,1.000,119.819,0.000,520.000,2.000,0.474,0.298
7.000,4.000,103.000,2.000,121.163,0.000,520.000,2.000,0.379,0.269
7.000,4.000,104.000,1.000,122.747,0.000,520.000,2.000,0.323,0.315
7.000,4.000,105.000,1.000,123.459,0.000,520.000,2.000,0.421,0.330
7.000,4.000,106.000,1.000,124.219,0.000,520.000,2.000,0.593,0.253
7.000,4.000,107.000,1.000,125.083,0.000,520.000,2.000,0.370,0.321
7.000,4.000,108.000,2.000,126.587,0.000,520.000,2.000,0.380,0.445
7.000,4.000,109.000,2.000,127.939,0.000,520.000,2.000,0.278,0.326
7.000,4.000,110.000,2.000,129.483,0.000,520.000,2.000,0.410,0.380
7.000,4.000,111.000,2.000,130.291,1.000,530.000,2.000,0.319,0.504
7.000,4.000,112.000,2.000,131.123,1.000,540.000,2.000,0.290,0.492
7.000,4.000,113.000,2.000,131.931,0.000,540.000,2.000,0.351,0.472
7.000,4.000,114.000,2.000,132.587,1.000,550.000,2.000,0.561,0.510
7.000,4.000,115.000,2.000,133.571,0.000,550.000,2.000,0.527,0.463
7.000,4.000,116.000,1.000,135.715,0.000,550.000,2.000,0.578,0.542
7.000,4.000,117.000,2.000,136.867,1.000,560.000,2.000,0.649,0.550
7.000,4.000,118.000,2.000,137.803,1.000,570.000,2.000,0.657,0.566
7.000,4.000,119.000,2.000,138.931,0.000,570.000,2.000,0.591,0.486
7.000,4.000,120.000,1.000,140.107,0.000,570.000,2.000,0.560,0.559
7.000,4.000,121.000,2.000,141.507,1.000,580.000,2.000,0.490,0.608
7.000,4.000,122.000,2.000,142.627,1.000,590.000,2.000,0.480,0.663
7.000,4.000,123.000,2.000,144.091,1.000,600.000,2.000,0.574,0.657
7.000,4.000,124.000,2.000,145.163,1.000,610.000,2.000,0.664,0.695
7.000,4.000,125.000,2.000,146.035,1.000,620.000,2.000,0.640,0.706
7.000,4.000,126.000,2.000,146.891,0.000,620.000,2.000,0.597,0.698
7.000,4.000,127.000,2.000,148.115,1.000,630.000,2.000,0.630,0.612
7.000,4.000,128.000,2.000,148.882,1.000,640.000,2.000,0.664,0.491
7.000,4.000,129.000,2.000,151.154,0.000,640.000,2.000,0.574,0.263
7.000,4.000,130.000,1.000,152.370,1.000,650.000,2.000,0.630,0.292
7.000,4.000,131.000,1.000,153.186,1.000,660.000,2.000,0.546,0.384
7.000,4.000,132.000,1.000,154.394,1.000,670.000,2.000,0.517,0.384
7.000,4.000,133.000,1.000,155.322,1.000,680.000,2.000,0.467,0.307
7.000,4.000,134.000,1.000,156.594,0.000,680.000,2.000,0.510,0.296
7.000,4.000,135.000,2.000,157.378,1.000,690.000,2.000,0.424,0.274
7.000,4.000,136.000,2.000,158.186,0.000,690.000,2.000,0.291,0.306
7.000,4.000,137.000,1.000,159.010,1.000,700.000,2.000,0.318,0.365
7.000,4.000,138.000,1.000,159.754,0.000,700.000,2.000,0.299,0.330
7.000,4.000,139.000,1.000,161.402,0.000,700.000,2.000,0.273,0.411
7.000,4.000,140.000,2.000,162.162,0.000,700.000,2.000,0.375,0.512
7.000,4.000,141.000,1.000,163.498,1.000,710.000,2.000,0.458,0.543
7.000,4.000,142.000,1.000,164.954,0.000,710.000,2.000,0.440,0.549
7.000,4.000,143.000,2.000,166.010,1.000,720.000,2.000,0.523,0.625
7.000,4.000,144.000,1.000,167.218,1.000,730.000,2.000,0.505,0.496
7.000,4.000,145.000,1.000,167.946,1.000,740.000,2.000,0.669,0.400
7.000,4.000,146.000,2.000,169.506,0.000,740.000,2.000,0.668,0.430
7.000,4.000,147.000,1.000,170.698,1.000,750.000,2.000,0.665,0.415
7.000,4.000,148.000,1.000,171.482,0.000,750.000,2.000,0.669,0.396
7.000,4.000,149.000,2.000,172.682,0.000,750.000,2.000,0.662,0.258
7.000,4.000,150.000,1.000,174.426,1.000,760.000,2.000,0.564,0.287
7.000,4.000,151.000,1.000,175.450,0.000,760.000,2.000,0.589,0.260
7.000,4.000,152.000,2.000,176.146,1.000,770.000,2.000,0.600,0.333
7.000,4.000,153.000,2.000,177.770,1.000,780.000,2.000,0.537,0.338
7.000,4.000,154.000,2.000,178.538,1.000,790.000,2.000,0.598,0.373
7.000,4.000,155.000,2.000,179.474,1.000,800.000,2.000,0.417,0.631
7.000,4.000,156.000,2.000,180.506,1.000,810.000,2.000,0.393,0.715
7.000,4.000,157.000,2.000,181.554,0.000,810.000,2.000,0.460,0.727
7.000,4.000,158.000,2.000,182.442,1.000,820.000,2.000,0.394,0.651
7.000,4.000,159.000,1.000,183.962,0.000,820.000,2.000,0.424,0.694
7.000,4.000,160.000,1.000,185.050,0.000,820.000,2.000,0.580,0.714
7.000,4.000,161.000,2.000,186.057,1.000,830.000,2.000,0.540,0.635
7.000,4.000,162.000,2.000,186.809,0.000,830.000,2.000,0.522,0.651
7.000,4.000,163.000,1.000,187.809,1.000,840.000,2.000,0.499,0.654
7.000,4.000,164.000,2.000,188.777,0.000,840.000,2.000,0.571,0.704
7.000,4.000,165.000,2.000,190.449,1.000,850.000,2.000,0.534,0.717
7.000,4.000,166.000,2.000,191.377,1.000,860.000,2.000,0.536,0.746
7.000,4.000,167.000,2.000,192.617,0.000,860.000,2.000,0.427,0.562
7.000,4.000,168.000,2.000,193.449,0.000,860.000,2.000,0.407,0.550
7.000,4.000,169.000,2.000,194.793,0.000,860.000,2.000,0.320,0.537
7.000,4.000,170.000,1.000,195.913,1.000,870.000,2.000,0.350,0.587
7.000,4.000,171.000,2.000,197.073,1.000,880.000,2.000,0.441,0.574
7.000,4.000,172.000,2.000,197.745,1.000,890.000,2.000,0.403,0.547
7.000,4.000,173.000,1.000,199.297,0.000,890.000,2.000,0.457,0.491
7.000,4.000,174.000,2.000,200.465,1.000,900.000,2.000,0.555,0.499
7.000,4.000,175.000,2.000,201.361,0.000,900.000,2.000,0.599,0.600
7.000,4.000,176.000,1.000,202.233,1.000,910.000,2.000,0.667,0.589
7.000,4.000,177.000,2.000,203.721,1.000,920.000,2.000,0.653,0.643
7.000,4.000,178.000,2.000,204.457,1.000,930.000,2.000,0.743,0.585
7.000,4.000,179.000,1.000,205.793,0.000,930.000,2.000,0.656,0.508
7.000,4.000,180.000,2.000,206.689,1.000,940.000,2.000,0.621,0.613
7.000,4.000,181.000,1.000,208.105,0.000,940.000,2.000,0.584,0.561
7.000,4.000,182.000,2.000,209.529,0.000,940.000,2.000,0.597,0.535
7.000,4.000,183.000,2.000,210.409,0.000,940.000,2.000,0.673,0.536
7.000,4.000,184.000,1.000,211.561,0.000,940.000,2.000,0.748,0.558
7.000,4.000,185.000,1.000,212.753,1.000,950.000,2.000,0.699,0.549
7.000,4.000,186.000,2.000,213.953,1.000,960.000,2.000,0.674,0.539
7.000,4.000,187.000,2.000,214.689,1.000,970.000,2.000,0.699,0.464
7.000,4.000,188.000,1.000,216.057,1.000,980.000,2.000,0.580,0.435
7.000,4.000,189.000,1.000,216.945,0.000,980.000,2.000,0.504,0.404
7.000,4.000,190.000,2.000,219.009,1.000,990.000,2.000,0.525,0.421
7.000,4.000,191.000,2.000,220.137,0.000,990.000,2.000,0.566,0.366
7.000,4.000,192.000,1.000,220.865,1.000,1000.000,2.000,0.495,0.424
7.000,4.000,193.000,1.000,221.880,0.000,1000.000,2.000,0.462,0.320
7.000,4.000,194.000,2.000,222.889,0.000,1000.000,2.000,0.626,0.423
7.000,4.000,195.000,2.000,223.576,0.000,1000.000,2.000,0.575,0.442
7.000,4.000,196.000,1.000,224.816,0.000,1000.000,2.000,0.542,0.471
7.000,4.000,197.000,2.000,225.992,1.000,1010.000,2.000,0.504,0.499
7.000,4.000,198.000,1.000,227.400,0.000,1010.000,2.000,0.628,0.437
7.000,4.000,199.000,2.000,228.720,0.000,1010.000,2.000,0.550,0.556
7.000,4.000,200.000,1.000,229.816,1.000,1020.000,2.000,0.579,0.541
7.000,4.000,201.000,1.000,230.520,1.000,1030.000,2.000,0.383,0.495
7.000,4.000,202.000,2.000,232.024,1.000,1040.000,2.000,0.395,0.615
7.000,4.000,203.000,1.000,233.504,1.000,1050.000,2.000,0.372,0.528
7.000,4.000,204.000,2.000,234.944,1.000,1060.000,2.000,0.290,0.471
7.000,4.000,205.000,1.000,235.808,1.000,1070.000,2.000,0.319,0.406
7.000,4.000,206.000,2.000,236.656,0.000,1070.000,2.000,0.329,0.436
7.000,4.000,207.000,1.000,238.184,0.000,1070.000,2.000,0.397,0.470
7.000,4.000,208.000,2.000,239.416,0.000,1070.000,2.000,0.513,0.597
7.000,4.000,209.000,2.000,240.080,0.000,1070.000,2.000,0.516,0.534
7.000,4.000,210.000,1.000,241.720,1.000,1080.000,2.000,0.393,0.630
7.000,4.000,211.000,1.000,242.536,0.000,1080.000,2.000,0.442,0.555
7.000,4.000,212.000,2.000,244.136,1.000,1090.000,2.000,0.443,0.478
7.000,4.000,213.000,1.000,245.816,0.000,1090.000,2.000,0.452,0.513
7.000,4.000,214.000,1.000,247.728,0.000,1090.000,2.000,0.436,0.513
7.000,4.000,215.000,2.000,248.952,1.000,1100.000,2.000,0.327,0.390
7.000,4.000,216.000,2.000,250.720,0.000,1100.000,2.000,0.411,0.295
7.000,4.000,217.000,2.000,253.080,1.000,1110.000,2.000,0.373,0.433
7.000,4.000,218.000,2.000,254.336,1.000,1120.000,2.000,0.395,0.473
7.000,4.000,219.000,2.000,255.536,1.000,1130.000,2.000,0.495,0.499
7.000,4.000,220.000,2.000,256.728,0.000,1130.000,2.000,0.344,0.479
7.000,4.000,221.000,2.000,258.208,0.000,1130.000,2.000,0.329,0.467
7.000,4.000,222.000,2.000,259.712,1.000,1140.000,2.000,0.392,0.397
7.000,4.000,223.000,2.000,260.999,1.000,1150.000,2.000,0.419,0.341
7.000,4.000,224.000,1.000,262.655,1.000,1160.000,2.000,0.394,0.262
7.000,4.000,225.000,1.000,263.679,1.000,1170.000,2.000,0.462,0.373
7.000,4.000,226.000,1.000,265.039,0.000,1170.000,2.000,0.424,0.462
7.000,4.000,227.000,2.000,266.199,1.000,1180.000,2.000,0.283,0.408
7.000,4.000,228.000,2.000,267.015,1.000,1190.000,2.000,0.272,0.375
7.000,4.000,229.000,1.000,268.559,1.000,1200.000,2.000,0.300,0.271
7.000,4.000,230.000,1.000,269.535,1.000,1210.000,2.000,0.314,0.370
7.000,4.000,231.000,1.000,270.775,0.000,1210.000,2.000,0.402,0.474
7.000,4.000,232.000,2.000,271.511,1.000,1220.000,2.000,0.347,0.378
7.000,4.000,233.000,2.000,272.215,0.000,1220.000,2.000,0.325,0.387
7.000,4.000,234.000,1.000,272.903,1.000,1230.000,2.000,0.316,0.389
7.000,4.000,235.000,2.000,274.455,0.000,1230.000,2.000,0.308,0.270
7.000,4.000,236.000,1.000,275.495,0.000,1230.000,2.000,0.421,0.283
7.000,4.000,237.000,1.000,277.863,1.000,1240.000,2.000,0.428,0.349
7.000,4.000,238.000,1.000,278.839,1.000,1250.000,2.000,0.422,0.451
7.000,4.000,239.000,2.000,280.255,1.000,1260.000,2.000,0.432,0.566
7.000,4.000,240.000,2.000,281.319,0.000,1260.000,2.000,0.376,0.556
7.000,4.000,241.000,2.000,282.847,1.000,1270.000,2.000,0.305,0.568
7.000,4.000,242.000,1.000,284.951,0.000,1270.000,2.000,0.341,0.585
7.000,4.000,243.000,2.000,285.831,0.000,1270.000,2.000,0.360,0.549
7.000,4.000,244.000,2.000,287.703,1.000,1280.000,2.000,0.443,0.671
7.000,4.000,245.000,1.000,289.151,0.000,1280.000,2.000,0.384,0.626
7.000,4.000,246.000,2.000,290.167,1.000,1290.000,2.000,0.442,0.669
7.000,4.000,247.000,1.000,292.543,1.000,1300.000,2.000,0.465,0.688
7.000,4.000,248.000,1.000,293.399,0.000,1300.000,2.000,0.428,0.589
7.000,4.000,249.000,2.000,294.055,0.000,1300.000,2.000,0.497,0.603
7.000,4.000,250.000,1.000,295.135,0.000,1300.000,2.000,0.523,0.416
