id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s,key_d,key_f
5.000,4.000,1.000,1.000,3.093,1.000,10.000,4.000,0.749,0.496,0.264,0.440
5.000,4.000,2.000,2.000,3.829,0.000,10.000,4.000,0.599,0.525,0.298,0.340
5.000,4.000,3.000,1.000,4.933,1.000,20.000,4.000,0.651,0.467,0.388,0.328
5.000,4.000,4.000,2.000,5.620,1.000,30.000,4.000,0.573,0.598,0.299,0.276
5.000,4.000,5.000,2.000,6.668,0.000,30.000,4.000,0.567,0.602,0.320,0.338
5.000,4.000,6.000,1.000,7.668,0.000,30.000,4.000,0.606,0.437,0.338,0.295
5.000,4.000,7.000,2.000,8.484,1.000,40.000,4.000,0.481,0.471,0.522,0.289
5.000,4.000,8.000,1.000,9.260,1.000,50.000,4.000,0.466,0.512,0.677,0.338
5.000,4.000,9.000,2.000,10.092,1.000,60.000,4.000,0.405,0.538,0.720,0.332
5.000,4.000,10.000,1.000,11.044,1.000,70.000,4.000,0.472,0.578,0.583,0.344
5.000,4.000,11.000,2.000,11.740,0.000,70.000,4.000,0.368,0.576,0.631,0.379
5.000,4.000,12.000,2.000,12.692,0.000,70.000,4.000,0.440,0.690,0.561,0.393
5.000,4.000,13.000,1.000,13.508,0.000,70.000,4.000,0.520,0.719,0.615,0.353
5.000,4.000,14.000,2.000,14.252,0.000,70.000,4.000,0.391,0.709,0.623,0.427
5.000,4.000,15.000,1.000,15.132,0.000,70.000,4.000,0.400,0.601,0.438,0.512
5.000,4.000,16.000,1.000,16.764,0.000,70.000,4.000,0.406,0.399,0.446,0.510
5.000,4.000,17.000,4.000,17.588,0.000,70.000,4.000,0.419,0.426,0.383,0.538
5.000,4.000,18.000,3.000,18.492,1.000,80.000,4.000,0.345,0.405,0.417,0.469
5.000,4.000,19.000,4.000,19.244,1.000,90.000,4.000,0.360,0.375,0.388,0.499
5.000,4.000,20.000,4.000,20.308,1.000,100.000,4.000,0.305,0.321,0.484,0.510
5.000,4.000,21.000,2.000,21.340,0.000,100.000,4.000,0.310,0.417,0.562,0.530
5.000,4.000,22.000,4.000,22.340,1.000,110.000,4.000,0.339,0.354,0.522,0.487
5.000,4.000,23.000,3.000,23.060,0.000,110.000,4.000,0.330,0.545,0.577,0.493
5.000,4.000,24.000,4.000,24.364,1.000,120.000,4.000,0.380,0.586,0.467,0.585
5.000,4.000,25.000,1.000,25.044,0.000,120.000,4.000,0.418,0.726,0.344,0.624
5.000,4.000,26.000,3.000,25.876,1.000,130.000,4.000,0.410,0.694,0.365,0.672
5.000,4.000,27.000,3.000,26.908,1.000,140.000,4.000,0.321,0.651,0.403,0.581
5.000,4.000,28.000,2.000,27.724,0.000,140.000,4.000,0.352,0.616,0.444,0.656
5.000,4.000,29.000,4.000,28.804,0.000,140.000,4.000,0.281,0.711,0.326,0.555
5.000,4.000,30.000,2.000,29.612,0.000,140.000,4.000,0.315,0.614,0.291,0.586
5.000,4.000,31.000,3.000,30.980,1.000,150.000,4.000,0.405,0.419,0.361,0.606
5.000,4.000,32.000,3.000,31.771,0.000,150.000,4.000,0.434,0.515,0.316,0.574
5.000,4.000,33.000,4.000,32.571,1.000,160.000,4.000,0.364,0.541,0.311,0.596
5.000,4.000,34.000,3.000,33.451,0.000,160.000,4.000,0.486,0.692,0.286,0.559
5.000,4.000,35.000,1.000,34.395,1.000,170.000,4.000,0.499,0.635,0.364,0.628
5.000,4.000,36.000,3.000,35.123,0.000,170.000,4.000,0.545,0.613,0.354,0.643
5.000,4.000,37.000,1.000,35.963,1.000,180.000,4.000,0.566,0.609,0.337,0.685
5.000,4.000,38.000,1.000,37.003,1.000,190.000,4.000,0.638,0.642,0.313,0.728
5.000,4.000,39.000,4.000,37.771,1.000,200.000,4.000,0.701,0.693,0.293,0.701
5.000,4.000,40.000,3.000,38.691,0.000,200.000,4.000,0.696,0.586,0.319,0.685
5.000,4.000,41.000,4.000,39.923,0.000,200.000,4.000,0.689,0.645,0.305,0.564
5.000,4.000,42.000,1.000,41.219,0.000,200.000,4.000,0.646,0.572,0.444,0.450
5.000,4.000,43.000,3.000,42.091,1.000,210.000,4.000,0.699,0.582,0.433,0.457
