id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s,key_d,key_f
4.000,1.000,23.000,4.000,28.839,1.000,160.000,4.000,0.435,0.377,0.322,0.588
4.000,1.000,24.000,4.000,29.631,1.000,170.000,4.000,0.428,0.482,0.277,0.555
4.000,1.000,25.000,4.000,30.455,1.000,180.000,4.000,0.510,0.396,0.331,0.554
4.000,1.000,26.000,4.000,31.287,0.000,180.000,4.000,0.524,0.347,0.316,0.674
4.000,1.000,27.000,3.000,32.023,1.000,190.000,4.000,0.554,0.476,0.386,0.710
4.000,1.000,28.000,3.000,32.815,1.000,200.000,4.000,0.305,0.519,0.325,0.650
4.000,1.000,29.000,2.000,33.639,0.000,200.000,4.000,0.387,0.646,0.265,0.636
4.000,1.000,30.000,3.000,34.423,1.000,210.000,4.000,0.391,0.434,0.353,0.673
4.000,1.000,31.000,3.000,35.639,0.000,210.000,4.000,0.389,0.400,0.337,0.675
4.000,1.000,32.000,4.000,36.559,1.000,220.000,4.000,0.315,0.575,0.427,0.563
4.000,1.000,33.000,4.000,37.367,1.000,230.000,4.000,0.322,0.603,0.510,0.469
4.000,1.000,34.000,4.000,38.063,0.000,230.000,4.000,0.321,0.643,0.452,0.382
4.000,1.000,35.000,3.000,38.919,0.000,230.000,4.000,0.260,0.654,0.526,0.325
4.000,1.000,36.000,3.000,39.615,1.000,240.000,4.000,0.322,0.510,0.493,0.250
4.000,1.000,37.000,2.000,40.447,0.000,240.000,4.000,0.400,0.460,0.531,0.274
4.000,1.000,38.000,1.000,41.231,1.000,250.000,4.000,0.382,0.448,0.645,0.299
4.000,1.000,39.000,1.000,41.999,0.000,250.000,4.000,0.433,0.538,0.556,0.396
4.000,1.000,40.000,4.000,42.815,0.000,250.000,4.000,0.378,0.526,0.488,0.491
4.000,1.000,41.000,3.000,43.559,0.000,250.000,4.000,0.343,0.561,0.422,0.508
4.000,1.000,42.000,3.000,44.223,1.000,260.000,4.000,0.298,0.485,0.444,0.658
4.000,1.000,43.000,3.000,44.975,1.000,270.000,4.000,0.407,0.571,0.422,0.594
4.000,1.000,44.000,2.000,45.815,0.000,270.000,4.000,0.267,0.361,0.425,0.487
4.000,1.000,45.000,2.000,46.551,0.000,270.000,4.000,0.284,0.275,0.324,0.502
4.000,1.000,46.000,4.000,47.239,1.000,280.000,4.000,0.316,0.287,0.399,0.543
4.000,1.000,47.000,4.000,47.935,0.000,280.000,4.000,0.326,0.348,0.361,0.526
4.000,1.000,48.000,3.000,48.615,1.000,290.000,4.000,0.497,0.381,0.415,0.559
4.000,1.000,49.000,2.000,49.463,1.000,300.000,4.000,0.474,0.368,0.393,0.498
4.000,1.000,50.000,1.000,50.319,0.000,300.000,4.000,0.504,0.371,0.429,0.556
4.000,1.000,51.000,2.000,51.143,1.000,310.000,4.000,0.499,0.374,0.609,0.594
4.000,1.000,52.000,3.000,51.847,0.000,310.000,4.000,0.500,0.477,0.587,0.556
4.000,1.000,53.000,3.000,52.591,0.000,310.000,4.000,0.266,0.444,0.519,0.564
4.000,1.000,54.000,4.000,54.887,1.000,320.000,4.000,0.251,0.641,0.489,0.456
4.000,1.000,55.000,4.000,55.559,0.000,320.000,4.000,0.322,0.740,0.518,0.463
4.000,1.000,56.000,3.000,56.351,1.000,330.000,4.000,0.428,0.524,0.547,0.395
4.000,1.000,57.000,2.000,57.206,1.000,340.000,4.000,0.383,0.624,0.658,0.461
4.000,1.000,58.000,1.000,58.095,0.000,340.000,4.000,0.377,0.650,0.608,0.556
4.000,1.000,59.000,2.000,58.998,0.000,340.000,4.000,0.517,0.692,0.685,0.559
4.000,1.000,60.000,3.000,59.670,1.000,350.000,4.000,0.563,0.512,0.718,0.631
4.000,1.000,61.000,3.000,60.470,1.000,360.000,4.000,0.653,0.476,0.585,0.568
4.000,1.000,62.000,3.000,61.254,0.000,360.000,4.000,0.596,0.459,0.401,0.509
4.000,1.000,63.000,4.000,62.134,0.000,360.000,4.000,0.689,0.348,0.271,0.469
4.000,1.000,64.000,1.000,63.270,1.000,370.000,4.000,0.697,0.449,0.361,0.517
4.000,1.000,65.000,1.000,64.150,1.000,380.000,4.000,0.581,0.478,0.374,0.562
4.000,1.000,66.000,1.000,65.046,1.000,390.000,4.000,0.572,0.494,0.273,0.535
4.000,1.000,67.000,2.000,65.950,1.000,400.000,4.000,0.547,0.479,0.294,0.571
4.000,1.000,68.000,3.000,66.814,1.000,410.000,4.000,0.571,0.442,0.388,0.613
4.000,1.000,69.000,4.000,67.750,0.000,410.000,4.000,0.594,0.486,0.344,0.678
4.000,1.000,70.000,3.000,68.462,1.000,420.000,4.000,0.661,0.533,0.251,0.467
4.000,1.000,71.000,3.000,69.270,1.000,430.000,4.000,0.722,0.453,0.361,0.559
4.000,1.000,72.000,3.000,70.118,1.000,440.000,4.000,0.603,0.504,0.503,0.665
4.000,1.000,73.000,3.000,70.966,0.000,440.000,4.000,0.621,0.550,0.482,0.616
4.000,1.000,74.000,2.000,71.846,0.000,440.000,4.000,0.668,0.571,0.532,0.702
4.000,1.000,75.000,1.000,72.718,1.000,450.000,4.000,0.531,0.535,0.478,0.651
4.000,1.000,76.000,1.000,73.558,0.000,450.000,4.000,0.663,0.632,0.485,0.504
4.000,1.000,77.000,4.000,74.382,1.000,460.000,4.000,0.748,0.689,0.443,0.557
4.000,1.000,78.000,4.000,75.038,1.000,470.000,4.000,0.699,0.713,0.438,0.558
4.000,1.000,79.000,4.000,75.838,1.000,480.000,4.000,0.648,0.734,0.314,0.660
4.000,1.000,80.000,4.000,76.638,1.000,490.000,4.000,0.667,0.618,0.399,0.658
4.000,1.000,81.000,4.000,77.470,0.000,490.000,4.000,0.611,0.707,0.371,0.572
4.000,1.000,82.000,3.000,78.302,0.000,490.000,4.000,0.575,0.679,0.313,0.658
4.000,1.000,83.000,2.000,79.182,0.000,490.000,4.000,0.479,0.606,0.266,0.636
4.000,1.000,84.000,1.000,80.238,0.000,490.000,4.000,0.527,0.602,0.309,0.681
4.000,1.000,85.000,2.000,81.054,1.000,500.000,4.000,0.516,0.694,0.407,0.569
4.000,1.000,86.000,2.000,81.718,0.000,500.000,4.000,0.470,0.696,0.544,0.561
4.000,1.000,87.000,3.000,82.694,1.000,510.000,4.000,0.536,0.596,0.589,0.679
4.000,1.000,88.000,4.000,83.534,1.000,520.000,4.000,0.556,0.514,0.567,0.618
4.000,1.000,89.000,1.000,84.430,1.000,530.000,4.000,0.476,0.427,0.481,0.615
4.000,1.000,90.000,2.000,85.294,0.000,530.000,4.000,0.430,0.427,0.456,0.569
4.000,1.000,91.000,3.000,86.046,0.000,530.000,4.000,0.589,0.472,0.334,0.640
4.000,1.000,92.000,4.000,86.838,1.000,540.000,4.000,0.629,0.573,0.398,0.635
4.000,1.000,93.000,1.000,87.774,1.000,550.000,4.000,0.607,0.509,0.418,0.695
4.000,1.000,94.000,2.000,88.638,0.000,550.000,4.000,0.658,0.490,0.404,0.633
4.000,1.000,95.000,3.000,89.462,1.000,560.000,4.000,0.549,0.497,0.538,0.619
4.000,1.000,96.000,4.000,90.350,1.000,570.000,4.000,0.563,0.373,0.489,0.744
4.000,1.000,97.000,3.000,91.222,1.000,580.000,4.000,0.699,0.443,0.444,0.605
4.000,1.000,98.000,2.000,92.086,1.000,590.000,4.000,0.556,0.608,0.426,0.459
4.000,1.000,99.000,1.000,92.997,0.000,590.000,4.000,0.470,0.571,0.328,0.595
4.000,1.000,100.000,3.000,93.757,1.000,600.000,4.000,0.396,0.576,0.457,0.677
4.000,1.000,101.000,4.000,94.653,0.000,600.000,4.000,0.346,0.700,0.518,0.693
4.000,1.000,102.000,3.000,95.365,1.000,610.000,4.000,0.320,0.729,0.486,0.683
4.000,1.000,103.000,2.000,96.245,0.000,610.000,4.000,0.408,0.643,0.529,0.574
4.000,1.000,104.000,1.000,97.125,0.000,610.000,4.000,0.360,0.622,0.531,0.572
4.000,1.000,105.000,3.000,97.925,1.000,620.000,4.000,0.262,0.643,0.486,0.589
4.000,1.000,106.000,4.000,98.741,0.000,620.000,4.000,0.297,0.641,0.517,0.515
4.000,1.000,107.000,3.000,100.029,1.000,630.000,4.000,0.383,0.673,0.547,0.563
4.000,1.000,108.000,3.000,100.829,1.000,640.000,4.000,0.376,0.585,0.565,0.542
4.000,1.000,109.000,3.000,101.605,1.000,650.000,4.000,0.383,0.453,0.715,0.443
4.000,1.000,110.000,3.000,102.357,1.000,660.000,4.000,0.521,0.327,0.621,0.404
4.000,1.000,111.000,3.000,103.181,1.000,670.000,4.000,0.549,0.407,0.591,0.406
4.000,1.000,112.000,3.000,103.997,1.000,680.000,4.000,0.570,0.449,0.453,0.351
4.000,1.000,113.000,3.000,104.821,1.000,690.000,4.000,0.512,0.340,0.416,0.436
4.000,1.000,114.000,3.000,105.613,1.000,700.000,4.000,0.549,0.340,0.536,0.394
4.000,1.000,115.000,3.000,106.485,1.000,710.000,4.000,0.502,0.426,0.566,0.555
4.000,1.000,116.000,3.000,107.341,0.000,710.000,4.000,0.469,0.513,0.562,0.492
4.000,1.000,117.000,3.000,108.149,0.000,710.000,4.000,0.522,0.654,0.461,0.622
4.000,1.000,118.000,2.000,108.877,0.000,710.000,4.000,0.474,0.600,0.448,0.570
4.000,1.000,119.000,1.000,109.677,1.000,720.000,4.000,0.336,0.631,0.397,0.615
4.000,1.000,120.000,1.000,110.461,0.000,720.000,4.000,0.288,0.626,0.597,0.655
4.000,1.000,121.000,4.000,111.165,1.000,730.000,4.000,0.277,0.711,0.531,0.542
4.000,1.000,122.000,4.000,111.957,1.000,740.000,4.000,0.354,0.638,0.554,0.501
4.000,1.000,123.000,4.000,112.805,0.000,740.000,4.000,0.434,0.652,0.537,0.551
4.000,1.000,124.000,1.000,113.573,1.000,750.000,4.000,0.373,0.546,0.481,0.708
4.000,1.000,125.000,1.000,114.509,1.000,760.000,4.000,0.431,0.521,0.472,0.746
4.000,1.000,126.000,1.000,115.221,0.000,760.000,4.000,0.409,0.442,0.458,0.702
4.000,1.000,127.000,2.000,116.037,1.000,770.000,4.000,0.461,0.486,0.432,0.699
4.000,1.000,128.000,3.000,116.717,0.000,770.000,4.000,0.517,0.528,0.473,0.746
4.000,1.000,129.000,4.000,117.461,1.000,780.000,4.000,0.451,0.694,0.578,0.716
4.000,1.000,130.000,4.000,118.253,1.000,790.000,4.000,0.360,0.679,0.655,0.636
4.000,1.000,131.000,4.000,119.061,0.000,790.000,4.000,0.348,0.659,0.671,0.666
4.000,1.000,132.000,3.000,119.813,1.000,800.000,4.000,0.289,0.743,0.741,0.635
4.000,1.000,133.000,2.000,120.613,1.000,810.000,4.000,0.295,0.682,0.710,0.599
4.000,1.000,134.000,1.000,121.469,0.000,810.000,4.000,0.411,0.703,0.694,0.629
4.000,1.000,135.000,2.000,122.765,0.000,810.000,4.000,0.391,0.626,0.705,0.681
4.000,1.000,136.000,3.000,123.453,0.000,810.000,4.000,0.462,0.707,0.675,0.719
4.000,1.000,137.000,4.000,124.157,1.000,820.000,4.000,0.470,0.660,0.641,0.717
4.000,1.000,138.000,4.000,124.877,0.000,820.000,4.000,0.481,0.670,0.548,0.667
4.000,1.000,139.000,3.000,125.589,0.000,820.000,4.000,0.588,0.571,0.568,0.597
4.000,1.000,140.000,2.000,126.981,0.000,820.000,4.000,0.536,0.553,0.596,0.535
4.000,1.000,141.000,1.000,128.197,1.000,830.000,4.000,0.550,0.561,0.657,0.524
4.000,1.000,142.000,1.000,128.949,0.000,830.000,4.000,0.539,0.439,0.643,0.523
4.000,1.000,143.000,2.000,129.708,0.000,830.000,4.000,0.497,0.341,0.630,0.477
4.000,1.000,144.000,3.000,130.476,1.000,840.000,4.000,0.488,0.346,0.683,0.394
4.000,1.000,145.000,3.000,131.244,0.000,840.000,4.000,0.388,0.327,0.655,0.443
4.000,1.000,146.000,4.000,132.012,0.000,840.000,4.000,0.405,0.340,0.705,0.425
4.000,1.000,147.000,2.000,132.852,1.000,850.000,4.000,0.311,0.346,0.643,0.370
4.000,1.000,148.000,1.000,133.652,1.000,860.000,4.000,0.349,0.290,0.680,0.425
4.000,1.000,149.000,1.000,134.484,1.000,870.000,4.000,0.502,0.359,0.747,0.467
4.000,1.000,150.000,1.000,135.308,1.000,880.000,4.000,0.612,0.501,0.586,0.421
4.000,1.000,151.000,1.000,136.108,0.000,880.000,4.000,0.636,0.557,0.543,0.417
4.000,1.000,152.000,4.000,136.876,1.000,890.000,4.000,0.666,0.655,0.526,0.415
4.000,1.000,153.000,4.000,137.652,0.000,890.000,4.000,0.688,0.600,0.574,0.419
4.000,1.000,154.000,3.000,138.428,1.000,900.000,4.000,0.604,0.529,0.568,0.457
4.000,1.000,155.000,3.000,139.260,1.000,910.000,4.000,0.510,0.505,0.672,0.386
4.000,1.000,156.000,3.000,139.996,0.000,910.000,4.000,0.452,0.602,0.709,0.480
4.000,1.000,157.000,2.000,141.052,1.000,920.000,4.000,0.410,0.712,0.524,0.452
4.000,1.000,158.000,4.000,141.868,0.000,920.000,4.000,0.286,0.704,0.378,0.460
4.000,1.000,159.000,1.000,142.652,0.000,920.000,4.000,0.334,0.707,0.490,0.458
4.000,1.000,160.000,2.000,143.348,1.000,930.000,4.000,0.280,0.653,0.429,0.403
4.000,1.000,161.000,2.000,144.172,1.000,940.000,4.000,0.349,0.564,0.447,0.483
4.000,1.000,162.000,2.000,145.084,1.000,950.000,4.000,0.360,0.619,0.442,0.452
4.000,1.000,163.000,2.000,145.980,1.000,960.000,4.000,0.370,0.716,0.385,0.484
4.000,1.000,164.000,2.000,146.876,1.000,970.000,4.000,0.385,0.679,0.291,0.556
4.000,1.000,165.000,2.000,147.876,1.000,980.000,4.000,0.313,0.606,0.417,0.579
4.000,1.000,166.000,2.000,148.972,1.000,990.000,4.000,0.340,0.573,0.397,0.552
4.000,1.000,167.000,2.000,149.940,0.000,990.000,4.000,0.615,0.557,0.401,0.608
4.000,1.000,168.000,3.000,150.764,1.000,1000.000,4.000,0.629,0.476,0.580,0.579
4.000,1.000,169.000,3.000,151.572,1.000,1010.000,4.000,0.715,0.464,0.572,0.529
4.000,1.000,170.000,3.000,152.380,1.000,1020.000,4.000,0.665,0.343,0.594,0.620
4.000,1.000,171.000,3.000,153.220,0.000,1020.000,4.000,0.599,0.306,0.428,0.596
4.000,1.000,172.000,4.000,154.228,0.000,1020.000,4.000,0.557,0.391,0.454,0.507
4.000,1.000,173.000,3.000,155.068,0.000,1020.000,4.000,0.490,0.432,0.464,0.567
4.000,1.000,174.000,1.000,156.244,0.000,1020.000,4.000,0.477,0.427,0.455,0.579
4.000,1.000,175.000,2.000,157.436,1.000,1030.000,4.000,0.607,0.336,0.470,0.643
4.000,1.000,176.000,2.000,158.196,0.000,1030.000,4.000,0.575,0.371,0.496,0.720
4.000,1.000,177.000,3.000,158.908,1.000,1040.000,4.000,0.512,0.310,0.521,0.699
4.000,1.000,178.000,4.000,159.748,1.000,1050.000,4.000,0.437,0.277,0.432,0.585
4.000,1.000,179.000,3.000,160.564,0.000,1050.000,4.000,0.444,0.355,0.371,0.639
4.000,1.000,180.000,4.000,161.284,1.000,1060.000,4.000,0.397,0.421,0.452,0.492
4.000,1.000,181.000,4.000,162.100,1.000,1070.000,4.000,0.389,0.495,0.484,0.502
4.000,1.000,182.000,4.000,162.972,0.000,1070.000,4.000,0.487,0.544,0.434,0.430
4.000,1.000,183.000,4.000,163.668,0.000,1070.000,4.000,0.468,0.484,0.423,0.478
4.000,1.000,184.000,3.000,164.468,1.000,1080.000,4.000,0.463,0.554,0.538,0.483
4.000,1.000,185.000,3.000,165.244,1.000,1090.000,4.000,0.468,0.693,0.515,0.541
4.000,1.000,186.000,1.000,166.100,1.000,1100.000,4.000,0.519,0.638,0.555,0.468
4.000,1.000,187.000,2.000,166.987,0.000,1100.000,4.000,0.350,0.662,0.582,0.502
4.000,1.000,188.000,3.000,167.747,1.000,1110.000,4.000,0.357,0.728,0.454,0.495
4.000,1.000,189.000,3.000,168.715,1.000,1120.000,4.000,0.358,0.690,0.538,0.551
4.000,1.000,190.000,3.000,169.531,1.000,1130.000,4.000,0.367,0.714,0.587,0.715
4.000,1.000,191.000,3.000,170.299,1.000,1140.000,4.000,0.355,0.748,0.657,0.662
4.000,1.000,192.000,3.000,171.139,1.000,1150.000,4.000,0.348,0.750,0.615,0.636
4.000,1.000,193.000,3.000,171.947,1.000,1160.000,4.000,0.438,0.744,0.629,0.500
4.000,1.000,194.000,3.000,172.803,1.000,1170.000,4.000,0.327,0.743,0.737,0.490
4.000,1.000,195.000,3.000,173.699,0.000,1170.000,4.000,0.348,0.684,0.613,0.442
4.000,1.000,196.000,4.000,174.475,0.000,1170.000,4.000,0.366,0.733,0.606,0.611
4.000,1.000,197.000,2.000,175.307,0.000,1170.000,4.000,0.356,0.716,0.531,0.634
4.000,1.000,198.000,1.000,176.251,1.000,1180.000,4.000,0.463,0.705,0.431,0.669
4.000,1.000,199.000,1.000,177.123,0.000,1180.000,4.000,0.339,0.691,0.503,0.590
4.000,1.000,200.000,2.000,177.931,1.000,1190.000,4.000,0.329,0.616,0.554,0.571
4.000,1.000,201.000,3.000,178.747,1.000,1200.000,4.000,0.260,0.514,0.519,0.623
4.000,1.000,202.000,3.000,179.571,0.000,1200.000,4.000,0.291,0.519,0.572,0.464
4.000,1.000,203.000,4.000,180.331,0.000,1200.000,4.000,0.281,0.536,0.547,0.454
4.000,1.000,204.000,3.000,181.099,0.000,1200.000,4.000,0.343,0.565,0.459,0.462
4.000,1.000,205.000,2.000,182.011,0.000,1200.000,4.000,0.337,0.505,0.572,0.453
4.000,1.000,206.000,1.000,183.035,0.000,1200.000,4.000,0.269,0.592,0.716,0.437
4.000,1.000,207.000,3.000,184.091,0.000,1200.000,4.000,0.277,0.564,0.658,0.358
4.000,1.000,208.000,4.000,184.931,0.000,1200.000,4.000,0.277,0.603,0.696,0.489
4.000,1.000,209.000,3.000,186.107,1.000,1210.000,4.000,0.282,0.500,0.655,0.515
4.000,1.000,210.000,2.000,187.395,0.000,1210.000,4.000,0.369,0.516,0.513,0.553
4.000,1.000,211.000,1.000,188.739,0.000,1210.000,4.000,0.368,0.556,0.589,0.462
4.000,1.000,212.000,2.000,189.755,0.000,1210.000,4.000,0.319,0.534,0.449,0.441
4.000,1.000,213.000,3.000,190.443,0.000,1210.000,4.000,0.476,0.622,0.350,0.413
4.000,1.000,214.000,4.000,191.187,0.000,1210.000,4.000,0.462,0.464,0.476,0.440
4.000,1.000,215.000,4.000,192.139,1.000,1220.000,4.000,0.532,0.420,0.569,0.486
4.000,1.000,216.000,4.000,192.947,1.000,1230.000,4.000,0.501,0.389,0.584,0.592
4.000,1.000,217.000,4.000,193.771,1.000,1240.000,4.000,0.446,0.378,0.687,0.609
4.000,1.000,218.000,4.000,194.659,0.000,1240.000,4.000,0.421,0.455,0.547,0.421
4.000,1.000,219.000,3.000,195.307,1.000,1250.000,4.000,0.523,0.397,0.491,0.420
4.000,1.000,220.000,3.000,196.107,1.000,1260.000,4.000,0.563,0.350,0.491,0.420
4.000,1.000,221.000,3.000,196.923,0.000,1260.000,4.000,0.610,0.349,0.600,0.436
4.000,1.000,222.000,2.000,197.699,0.000,1260.000,4.000,0.627,0.349,0.568,0.411
4.000,1.000,223.000,1.000,198.411,1.000,1270.000,4.000,0.659,0.374,0.605,0.379
4.000,1.000,224.000,1.000,199.219,1.000,1280.000,4.000,0.671,0.343,0.578,0.457
4.000,1.000,225.000,1.000,200.067,0.000,1280.000,4.000,0.461,0.385,0.592,0.431
4.000,1.000,226.000,2.000,200.923,0.000,1280.000,4.000,0.366,0.378,0.512,0.518
4.000,1.000,227.000,3.000,201.715,1.000,1290.000,4.000,0.311,0.256,0.579,0.651
4.000,1.000,228.000,3.000,202.531,0.000,1290.000,4.000,0.453,0.305,0.519,0.672
4.000,1.000,229.000,4.000,203.322,1.000,1300.000,4.000,0.549,0.324,0.373,0.743
4.000,1.000,230.000,4.000,204.171,1.000,1310.000,4.000,0.548,0.329,0.449,0.671
4.000,1.000,231.000,4.000,205.146,1.000,1320.000,4.000,0.553,0.386,0.441,0.630
4.000,1.000,232.000,4.000,206.114,1.000,1330.000,4.000,0.519,0.373,0.463,0.624
4.000,1.000,233.000,4.000,207.114,1.000,1340.000,4.000,0.603,0.413,0.489,0.591
4.000,1.000,234.000,4.000,207.914,1.000,1350.000,4.000,0.612,0.463,0.526,0.600
4.000,1.000,235.000,4.000,208.778,0.000,1350.000,4.000,0.447,0.540,0.499,0.569
4.000,1.000,236.000,3.000,209.610,0.000,1350.000,4.000,0.451,0.587,0.543,0.537
4.000,1.000,237.000,2.000,210.666,1.000,1360.000,4.000,0.432,0.581,0.489,0.541
4.000,1.000,238.000,2.000,211.410,1.000,1370.000,4.000,0.477,0.627,0.404,0.562
4.000,1.000,239.000,1.000,212.378,0.000,1370.000,4.000,0.690,0.661,0.260,0.419
4.000,1.000,240.000,2.000,213.502,1.000,1380.000,4.000,0.605,0.738,0.300,0.457
4.000,1.000,241.000,3.000,214.394,1.000,1390.000,4.000,0.516,0.701,0.374,0.518
4.000,1.000,242.000,4.000,215.306,0.000,1390.000,4.000,0.427,0.652,0.354,0.545
4.000,1.000,243.000,3.000,216.034,1.000,1400.000,4.000,0.542,0.708,0.502,0.649
4.000,1.000,244.000,3.000,216.826,0.000,1400.000,4.000,0.518,0.732,0.566,0.626
4.000,1.000,245.000,2.000,217.690,0.000,1400.000,4.000,0.431,0.697,0.554,0.677
4.000,1.000,246.000,4.000,218.666,1.000,1410.000,4.000,0.434,0.664,0.536,0.609
4.000,1.000,247.000,4.000,219.466,1.000,1420.000,4.000,0.459,0.659,0.510,0.558
4.000,1.000,248.000,4.000,220.266,0.000,1420.000,4.000,0.504,0.523,0.494,0.483
4.000,1.000,249.000,4.000,221.106,0.000,1420.000,4.000,0.532,0.490,0.499,0.435
4.000,1.000,250.000,3.000,221.898,1.000,1430.000,4.000,0.485,0.395,0.434,0.474
