id,block,trial,response,time_response,reward,points,num_choices,key_a,key_s,key_d,key_f
4.000,3.000,1.000,3.000,1.581,1.000,10.000,4.000,0.630,0.614,0.622,0.606
4.000,3.000,2.000,3.000,2.365,1.000,20.000,4.000,0.664,0.633,0.660,0.527
4.000,3.000,3.000,3.000,3.093,1.000,30.000,4.000,0.718,0.648,0.667,0.474
4.000,3.000,4.000,3.000,3.797,1.000,40.000,4.000,0.718,0.572,0.662,0.511
4.000,3.000,5.000,3.000,4.525,1.000,50.000,4.000,0.530,0.421,0.538,0.521
4.000,3.000,6.000,3.000,5.229,1.000,60.000,4.000,0.550,0.427,0.671,0.491
4.000,3.000,7.000,3.000,5.917,1.000,70.000,4.000,0.620,0.367,0.664,0.436
4.000,3.000,8.000,3.000,6.573,1.000,80.000,4.000,0.604,0.514,0.725,0.380
4.000,3.000,9.000,3.000,7.245,1.000,90.000,4.000,0.460,0.484,0.682,0.541
4.000,3.000,10.000,3.000,7.933,1.000,100.000,4.000,0.429,0.451,0.671,0.477
4.000,3.000,11.000,3.000,8.645,1.000,110.000,4.000,0.424,0.464,0.646,0.489
4.000,3.000,12.000,3.000,9.389,1.000,120.000,4.000,0.468,0.454,0.637,0.551
4.000,3.000,13.000,3.000,10.141,1.000,130.000,4.000,0.529,0.362,0.624,0.499
4.000,3.000,14.000,3.000,10.829,1.000,140.000,4.000,0.560,0.252,0.541,0.442
4.000,3.000,15.000,3.000,11.557,0.000,140.000,4.000,0.531,0.254,0.471,0.516
4.000,3.000,16.000,4.000,12.301,1.000,150.000,4.000,0.508,0.259,0.523,0.511
4.000,3.000,17.000,4.000,13.037,1.000,160.000,4.000,0.451,0.390,0.554,0.399
4.000,3.000,18.000,4.000,13.821,0.000,160.000,4.000,0.355,0.451,0.551,0.406
4.000,3.000,19.000,2.000,14.509,0.000,160.000,4.000,0.426,0.548,0.517,0.430
4.000,3.000,20.000,1.000,15.165,0.000,160.000,4.000,0.565,0.457,0.602,0.321
